corpus_id,definition,form,surface_stem,underlying_stem
1038,he/she is batting it,perfective,o22hst-v23n-i32l,oohstvvni'l
1038,he/she is batting it,imperative,o22hst-v22n-i21ka2,oohstvvniika
1038,he/she is batting it,infinitive,o22hst-v23n-i32hst,oohstvvnii'hst
1038,he/she is batting it,infinitive,o22hst-v23n-i32hst,oohstvvni'hst
1040,he/she is saying to him/her,present,o21hs-e3h,oohseh
1040,he/she is saying to him/her,present_1sg,o21hs-e3h,oohseh
1040,he/she is saying to him/her,imperfective,o21hs-e3h,oohseh
1040,he/she is saying to him/her,perfective,o21hs-e23l,oohseel
1040,he/she is saying to him/her,imperative,o21-hsi2,oohsi
1040,he/she is saying to him/her,infinitive,o21hs-e3ht,oohseht
1041,it’s swelling,present,o22thi2-hsk,oothihsk
1041,it’s swelling,present_1sg,o21thi2-hsk,oothihsk
1041,it’s swelling,imperfective,o22thi2-hsk,oothihsk
1041,it’s swelling,perfective,o22thi2-hs,oothihs
1041,it’s swelling,imperative,o22thi2-hi2,oothihi
1041,it’s swelling,infinitive,o22thi2-hi2hst,oothihihst
1043,he/she is building a fire,present,o23t-hv3hsk,oothvh'sk
1043,he/she is building a fire,present_1sg,o33t-v2hsk,oo'tvhsk
1043,he/she is building a fire,present_1sg,o33t-v2hsk,oot'vhsk
1043,he/she is building a fire,imperfective,o23t-hv3hsk,oothvh'sk
1043,he/she is building a fire,perfective,o23t-ha3n,oothan'
1043,he/she is building a fire,imperative,o22t-hv21ka2,oothvvka
1043,he/she is building a fire,infinitive,o23t-ht,ootht
1044,he/she is unhitching him/her,present,u22ta2l-e33',uutalee'
1044,he/she is unhitching him/her,present_1sg,u22ta2l-e33',uutalee'
1044,he/she is unhitching him/her,imperfective,u22ta2l-e33hsk,uutalee'hsk
1044,he/she is unhitching him/her,imperfective,u22ta2l-e33hsk,uutaleeh'sk
1044,he/she is unhitching him/her,perfective,u22ta2l-e33hs,uutalee'hs
1044,he/she is unhitching him/her,perfective,u22ta2l-e33hs,uutaleeh's
1044,he/she is unhitching him/her,imperative,u22ta2l-a2ki2,uutalaki
1044,he/she is unhitching him/her,infinitive,u22ta2l-e21hst,uutaleehst
1045,he/she is hitching him/her up,present,u22ta2l-v32hsk,uutalv'hsk
1045,he/she is hitching him/her up,present_1sg,u22ta2l-v32hsk,uutalv'hsk
1045,he/she is hitching him/her up,imperfective,u22ta2l-v32hsk,uutalv'hsk
1045,he/she is hitching him/her up,perfective,u22ta2l-v32n,uutalv'n
1045,he/she is hitching him/her up,imperative,u22ta2l-v2'v21ka2,uutalv'vvka
1045,he/she is hitching him/her up,infinitive,u22ta2l-v21t,uutalvvt
1050,he/she is putting a handle on a tool,present,u22ha2l-hv3hsk,uuhalhvh'sk
1050,he/she is putting a handle on a tool,present_1sg,u2'a2l-hv3hsk,u'alhvh'sk
1050,he/she is putting a handle on a tool,imperfective,u22ha2l-hv3hsk,uuhalhvh'sk
1050,he/she is putting a handle on a tool,perfective,u22ha2l-ha3n,uuhalhan'
1050,he/she is putting a handle on a tool,imperative,u22ha2l-hv21ka2,uuhalhvvka
1050,he/she is putting a handle on a tool,infinitive,u22ha2l-ht,uuhalht
1052,he/she is washing it,present,u22h-i22l-o33',uuhiiloo'
1052,he/she is washing it,present_1sg,u2'-i22l-o33',u'iiloo'
1052,he/she is washing it,imperfective,u22h-i22l-o33hsk,uuhiilooh'sk
1052,he/she is washing it,perfective,u22h-i22l-o33',uuhiiloo'
1052,he/she is washing it,imperative,u22h-i22l-o23tsa2,uuhiilootsa
1052,he/she is washing it,infinitive,u22h-i22l-o21hst,uuhiiloohst
1053,he/she is accusing him/her,present,u22hi23hst-i3h,uuhiihstih'
1053,he/she is accusing him/her,present_1sg,u2'i23hst-i3h,u'iihstih'
1053,he/she is accusing him/her,imperfective,u22hi23hst-i33hsk,uuhiihstiih'sk
1053,he/she is accusing him/her,perfective,u22hi23hst-ha3n,uuhiihsthan'
1053,he/she is accusing him/her,imperative,u2'i23hst-a2,u'iihsta
1053,he/she is accusing him/her,infinitive,u22hi23hst-o3ht,uuhiihstoh't
1055,he/she is covering it,present,u33lh-v2hsk,uu'lhvhsk
1055,he/she is covering it,present,u33lh-v2hsk,uul'hvhsk
1055,he/she is covering it,present_1sg,u33lh-v2hsk,uu'lhvhsk
1055,he/she is covering it,present_1sg,u33lh-v2hsk,uul'hvhsk
1055,he/she is covering it,imperfective,u33lh-v2hsk,uu'lhvhsk
1055,he/she is covering it,imperfective,u33lh-v2hsk,uul'hvhsk
1055,he/she is covering it,perfective,u33lh-v21n,uu'lhvv'n
1055,he/she is covering it,perfective,u33lh-v21n,uu'lhv'n
1055,he/she is covering it,perfective,u33lh-v21n,uul'hvv'n
1055,he/she is covering it,perfective,u33lh-v21n,uul'hv'n
1055,he/she is covering it,imperative,u21lh-v2'v21ka2,uulhv'vvka
1055,he/she is covering it,infinitive,u21lh-v21t,uulhvvt
1056,he/she is putting it in water,present,u22-hv3hsk,uuhvhsk
1056,he/she is putting it in water,present_1sg,u2-'v3hsk,u'vh'sk
1056,he/she is putting it in water,imperfective,u22-hv22hsk,uuhvvhsk
1056,he/she is putting it in water,perfective,u22-nh,uunh
1056,he/she is putting it in water,imperative,u22-hv21ka2,uuhvvka
1056,he/she is putting it in water,infinitive,u2-ht,uht
1060,he/she is picking him/her up,present,u22th-e33',uuthee'
1060,he/she is picking him/her up,present_1sg,u21th-e33',uuthee'
1060,he/she is picking him/her up,imperfective,u22th-e33hsk,uutheeh'sk
1060,he/she is picking him/her up,perfective,u22th-e33hs,uutheeh's
1060,he/she is picking him/her up,imperative,u21th-a2ki2,uuthaki
1060,he/she is picking him/her up,infinitive,u22th-e21hst,uutheehst
1061,it’s snowing,present,u22th-i3h,uuthih
1061,it’s snowing,imperfective,u22th-i23hsk,uuthiihsk
1061,it’s snowing,perfective,u22th-a2nh,uuthanh
1061,it’s snowing,infinitive,u22th-o2ht,uuthoht
1063,he/she is sifting it,present,v22ku23hst-i3h,vvkuuhstih'
1063,he/she is sifting it,present_1sg,v22ku21hst-i3h,vvkuuhstih
1063,he/she is sifting it,imperfective,v22ku23hst-i33hsk,vvkuuhstiih'sk
1063,he/she is sifting it,perfective,ku23hst-ha3n,kuuhsthan'
1063,he/she is sifting it,imperative,v22ku23hst-a2,vvkuuhsta
1063,he/she is sifting it,infinitive,ku23hst-o3ht,kuuhstoh't
1064,it’s leaking,present,v22ku23-hsk,vvkuuhsk
1064,it’s leaking,imperfective,v22ku23-hsk,vvkuuhsk
1064,it’s leaking,perfective,ku23-hs,kuuhs
1064,it’s leaking,infinitive,ku23-hst,kuuhst
1067,he/she is alive,present,v22n-h,vvnh
1067,he/she is alive,present_1sg,v21n-,vvn
1067,he/she is alive,imperfective,v22n-h,vvnh
1067,he/she is alive,imperative,v22n-he33hsti2,vvnheeh'sti
1070,he/she is hitting him/her,present,-v22n-hi3h,vvnhih
1070,he/she is hitting him/her,present_1sg,-v21n-i3h,vvnih
1070,he/she is hitting him/her,imperfective,-v22n-hi3h,vvnhih
1070,he/she is hitting him/her,perfective,u21wa22-v3n-hi33l,uuwaavnhii'l
1070,he/she is hitting him/her,perfective,u21wa22-v3n-hi33l,uuwaavnhiil'
1070,he/she is hitting him/her,imperative,-v22n-i21ka2,vvniika
1070,he/she is hitting him/her,infinitive,u2wa2-v2n-hst,uwavnhst
1071,he/she is cooking it,present,v22nhi2hst-i3h,vvnhihstih'
1071,he/she is cooking it,present_1sg,v21ni2hst-i3h,vvnihstih'
1071,he/she is cooking it,imperfective,v22nhi2hst-i23hsk,vvnhihstiihsk
1071,he/she is cooking it,perfective,nhi2hst-ha3n,nhihsthan'
1071,he/she is cooking it,imperative,v22nhi2hst-a2,vvnhihsta
1071,he/she is cooking it,infinitive,nhi2hst-o3ht,nhihstoh't
1076,he/she is frying it,present,v22tsa2l-hv3hsk,vvtsalhvh'sk
1076,he/she is frying it,present_1sg,v21tsa2l-hv3hsk,vvtsalhvh'sk
1076,he/she is frying it,imperfective,v22tsa2l-hv3hsk,vvtsalhvh'sk
1076,he/she is frying it,perfective,v22tsa2l-ha3n,vvtsalhan'
1076,he/she is frying it,imperative,v22tsa2l-hv21ka2,vvtsalhvvka
1076,he/she is frying it,infinitive,v22tsa2l-ht,vvtsalht
1078,he/she is melting it,present,v22na2wht-i3h,vvnawhtih'
1078,he/she is melting it,present_1sg,v22na2wo21t-i3h,vvnawootih
1078,he/she is melting it,imperfective,v22na2wht-i23hsk,vvnawhtiihsk
1078,he/she is melting it,perfective,na2wht-ha3n,nawhthan'
1078,he/she is melting it,imperative,v22na2wht-a2,vvnawhta
1078,he/she is melting it,infinitive,na2wht-o3ht,nawhtoh't
1079,it’s melting,present,v22na2wo22-hsk,vvnawoohsk
1079,it’s melting,present_1sg,v22na2wo21-hsk,vvnawoohsk
1079,it’s melting,imperfective,v22na2wo22-hsk,vvnawoohsk
1079,it’s melting,perfective,na2wo22-hs,nawoohs
1079,it’s melting,imperative,v22na2wo23-hi2,vvnawoohi
1079,it’s melting,infinitive,na2wo22-hi2hst,nawoohihst
1081,he/she is sweeping it,present,v22no22hsa3-hsk,vvnoohsahsk
1081,he/she is sweeping it,present_1sg,v22no21hsa2-hsk,vvnoohsahsk
1081,he/she is sweeping it,imperfective,v22no22hsa2-hsk,vvnoohsahsk
1081,he/she is sweeping it,perfective,no22hsa2-h,noohsah
1081,he/she is sweeping it,imperative,v22no23hsa2-,vvnoohsa
1081,he/she is sweeping it,infinitive,no22hsa2-hst,noohsahst
1082,it’s becoming done,present,v2n-hsk,vnhsk
1082,it’s becoming done,imperfective,v2n-hsk,vnhsk
1082,it’s becoming done,perfective,n-hs,nhs
1082,it’s becoming done,imperative,v23n-hi2,vvnhi
1082,it’s becoming done,infinitive,n-hi3hst,nhih'st
1083,he/she is hiding it,present,v22hska2l-hv3hsk,vvhskalhvh'sk
1083,he/she is hiding it,present_1sg,v21hska2l-hv3hsk,vvhskalhvh'sk
1083,he/she is hiding it,imperfective,v22hska2l-hv3hsk,vvhskalhvh'sk
1083,he/she is hiding it,perfective,hska2l-ha3n,hskalhan'
1083,he/she is hiding it,imperative,v22hska2l-hv21ka2,vvhskalhvvka
1083,he/she is hiding it,infinitive,hska2l-ht,hskalht
1085,he/she is hiding him/her,present,v22hska3l-v32hsk,vvhskalv'hsk
1085,he/she is hiding him/her,present_1sg,v21hska2l-v32hsk,vvhskalv'hsk
1085,he/she is hiding him/her,imperfective,v22hska2l-v32hsk,vvhskalv'hsk
1085,he/she is hiding him/her,perfective,hska2l-v32n,hskalv'n
1085,he/she is hiding him/her,imperative,v21hska2l-v2'v21ka2,vvhskalv'vvka
1085,he/she is hiding him/her,infinitive,hska2l-v21t,hskalvvt
1086,he/she is cracking it,present,v22hskwa2l-o33',vvhskwaloo'
1086,he/she is cracking it,present_1sg,v21hskwa2l-o33',vvhskwaloo'
1086,he/she is cracking it,imperfective,v22hskwa2l-o33hsk,vvhskwaloo'hsk
1086,he/she is cracking it,imperfective,v22hskwa2l-o33hsk,vvhskwalooh'sk
1086,he/she is cracking it,perfective,hskwa2l-o33',hskwaloo'
1086,he/she is cracking it,imperative,v22hskwa2l-o23tsa2,vvhskwalootsa
1086,he/she is cracking it,infinitive,hskwa2l-o21hst,hskwaloohst
1087,he/she is putting it into a fire,present,v22t-hv3hsk,vvthvhsk
1087,he/she is putting it into a fire,present_1sg,v21t-v3hsk,vvtvhsk
1087,he/she is putting it into a fire,imperfective,v22t-hv3hsk,vvthvhsk
1087,he/she is putting it into a fire,perfective,v22t-ha3n,vvthan
1087,he/she is putting it into a fire,imperative,v22t-hv21ka2,vvthvvka
1087,he/she is putting it into a fire,infinitive,v22t-ht,vvtht
1088,he/she is soaking it,present,v33wa2l-hv3hsk,vv'walhvh'sk
1088,he/she is soaking it,present,v33wa2l-hv3hsk,vvw'alhvh'sk
1088,he/she is soaking it,present_1sg,v33wa2l-hv3hsk,vv'walhvh'sk
1088,he/she is soaking it,present_1sg,v33wa2l-hv3hsk,vvw'alhvh'sk
1088,he/she is soaking it,imperfective,v33wa2l-hv3hsk,vv'walhvh'sk
1088,he/she is soaking it,imperfective,v33wa2l-hv3hsk,vvw'alhvh'sk
1088,he/she is soaking it,perfective,v33wa2l-ha3n,vv'walhan'
1088,he/she is soaking it,perfective,v33wa2l-ha3n,vvw'alhan'
1088,he/she is soaking it,imperative,v21wa2l-hv21ka2,vvwalhvvka
1088,he/she is soaking it,infinitive,v21wa3l-ht,vvwalht
1221,he/she is ascending an incline,present,na2lu22-hsk,naluuhsk
1221,he/she is ascending an incline,present_1sg,na2lu22-hsk,naluuhsk
1221,he/she is ascending an incline,imperfective,na22lu22-hsk,naaluuhsk
1221,he/she is ascending an incline,perfective,nha2lu22-hs,nhaluuhs
1221,he/she is ascending an incline,imperative,nha2lu23-hi2,nhaluuhi
1221,he/she is ascending an incline,infinitive,nha2lu22-hi2hst,nhaluuhihst
1224,he/she is making him/her angry,present,na23lv33hst-i2h,naalvvh'stih
1224,he/she is making him/her angry,present_1sg,na23lv33hst-i2h,naalvvh'stih
1224,he/she is making him/her angry,imperfective,na23lv33hst-i22hsk,naalvvh'stiihsk
1224,he/she is making him/her angry,perfective,nha23lv33hst-ha2n,nhaalvvh'sthan
1224,he/she is making him/her angry,imperative,na22lv22hst-a2,naalvvhsta
1224,he/she is making him/her angry,infinitive,nha23lv33hst-o2ht,nhaalvvh'stoht
1229,he/she is cold,present,na2wo32-k,nawo'k
1229,he/she is cold,present_1sg,na2wo32-k,nawo'k
1229,he/she is cold,imperfective,na2wo32-k,nawo'k
1229,he/she is cold,perfective,nha2wo32-ts,nhawo'ts
1229,he/she is cold,imperative,nha2wo21-ki2,nhawooki
1229,he/she is cold,infinitive,nha2wo2-hst,nhawohst
1230,he/she is speaking,present,ne33-k,nee'k
1230,he/she is speaking,present,ne33-k,neek'
1230,he/she is speaking,present_1sg,ne33-k,nee'k
1230,he/she is speaking,present_1sg,ne33-k,neek'
1230,he/she is speaking,imperfective,ne33-k,nee'k
1230,he/she is speaking,imperfective,ne33-k,neek'
1230,he/she is speaking,perfective,nhe33-ts,nhee'ts
1230,he/she is speaking,perfective,nhe33-ts,nheet's
1230,he/she is speaking,imperative,nhe21-ki2,nheeki
1230,he/she is speaking,infinitive,nhe2-hst,nhehst
1231,he/she is prying it,present,ne33kwa2t-i3h,nee'kwatih'
1231,he/she is prying it,present,ne33kwa2t-i3h,neek'watih'
1231,he/she is prying it,present_1sg,ne33kwa2t-i3h,nee'kwatih'
1231,he/she is prying it,present_1sg,ne33kwa2t-i3h,neek'watih'
1231,he/she is prying it,imperfective,ne33kwa2t-i23hsk,nee'kwatiihsk
1231,he/she is prying it,imperfective,ne33kwa2t-i23hsk,neek'watiihsk
1231,he/she is prying it,perfective,nhe33kwa2t-v22h,nhee'kwatvvh
1231,he/she is prying it,perfective,nhe33kwa2t-v22h,nheek'watvvh
1231,he/she is prying it,imperative,nhe21kwa2t-a2,nheekwata
1231,he/she is prying it,infinitive,nhe21kwa3t-ht,nheekwatht
1232,he/she is accumulating it,present,ne2hkw-o33',nehkwoo'
1232,he/she is accumulating it,present_1sg,ne2hkw-o33',nehkwoo'
1232,he/she is accumulating it,imperfective,ne2hkw-o33hsk,nehkwoo'hsk
1232,he/she is accumulating it,imperfective,ne2hkw-o33hsk,nehkwooh'sk
1232,he/she is accumulating it,perfective,nhe2hkw-o33',nhehkwoo'
1232,he/she is accumulating it,imperative,nhe2hkw-o23tsa2,nhehkwootsa
1232,he/she is accumulating it,infinitive,nhe2hkw-o21hst,nhehkwoohst
1233,it’s accumulating,present,ne2hkwo33-k,nehkwoo'k
1233,it’s accumulating,present,ne2hkwo33-k,nehkwook'
1233,it’s accumulating,imperfective,ne2hkwo33-k,nehkwoo'k
1233,it’s accumulating,imperfective,ne2hkwo33-k,nehkwook'
1233,it’s accumulating,perfective,nhe2hkwo33-ts,nhehkwoo'ts
1233,it’s accumulating,perfective,nhe2hkwo33-ts,nhehkwoot's
1233,it’s accumulating,imperative,nhe2hkwo21-ki2,nhehkwooki
1233,it’s accumulating,infinitive,nhe2hkwo2-'i3hst,nhehkwo'ih'st
1234,he/she is mentioning it,present,ne33'i2hst-i3h,nee'ihstih'
1234,he/she is mentioning it,present_1sg,ne33'i2hst-i3h,nee'ihstih'
1234,he/she is mentioning it,imperfective,ne33'i2hst-i23hsk,nee'ihstiihsk
1234,he/she is mentioning it,perfective,nhe33'i2hst-ha3n,nhee'ihsthan'
1234,he/she is mentioning it,imperative,nhe2'i2hst-a2,nhe'ihsta
1234,he/she is mentioning it,infinitive,nhe2'i2hst-o3ht,nhe'ihstoh't
1235,it’s contaminated,present,ne33hsa2l-h,nee'hsalh
1235,it’s contaminated,present,ne33hsa2l-h,neeh'salh
1235,it’s contaminated,imperfective,ne33hsa2l-h,nee'hsalh
1235,it’s contaminated,imperfective,ne33hsa2l-h,neeh'salh
1236,he/she is contaminating it,present,ne33hsa2l-hv3hsk,nee'hsalhvh'sk
1236,he/she is contaminating it,present,ne33hsa2l-hv3hsk,neeh'salhvh'sk
1236,he/she is contaminating it,present_1sg,ne33hsa2l-hv3hsk,nee'hsalhvh'sk
1236,he/she is contaminating it,present_1sg,ne33hsa2l-hv3hsk,neeh'salhvh'sk
1236,he/she is contaminating it,imperfective,ne33hsa2l-hv3hsk,nee'hsalhvh'sk
1236,he/she is contaminating it,imperfective,ne33hsa2l-hv3hsk,neeh'salhvh'sk
1236,he/she is contaminating it,perfective,nhe33hsa2l-ha3n,nhee'hsalhan'
1236,he/she is contaminating it,perfective,nhe33hsa2l-ha3n,nheeh'salhan'
1236,he/she is contaminating it,imperative,nhe21hsa2l-hv21ka2,nheehsalhvvka
1236,he/she is contaminating it,infinitive,nhe21hsa3l-ht,nheehsalht
1241,he/she is collecting from him/her,present,ni2l-hv3hsk,nilhvh'sk
1241,he/she is collecting from him/her,present_1sg,ni2l-hv3hsk,nilhvh'sk
1241,he/she is collecting from him/her,imperfective,ni2l-hv3hsk,nilhvh'sk
1241,he/she is collecting from him/her,perfective,nhi2l-ha3n,nhilhan'
1241,he/she is collecting from him/her,imperative,ni2l-hv21ka2,nilhvvka
1241,he/she is collecting from him/her,infinitive,nhi2l-ht,nhilht
1246,he/she is telling it,present,no22-he3h,nooheh
1246,he/she is telling it,present_1sg,no22-he3h,nooheh
1246,he/she is telling it,imperfective,no22-he23hsk,nooheehsk
1246,he/she is telling it,perfective,nho22-he23lh,nhooheelh
1246,he/she is telling it,imperative,nho22-hv23la2,nhoohvvla
1246,he/she is telling it,infinitive,nho22-he2ht,nhooheht
1247,he/she is omitting him/her,present,no23h-i33y-a2',noohiiy'aa'
1247,he/she is omitting him/her,present,no23h-i33y-a2',noohiiy'a'
1247,he/she is omitting him/her,present_1sg,no23h-i33y-a2',noohiiy'aa'
1247,he/she is omitting him/her,present_1sg,no23h-i33y-a2',noohiiy'a'
1247,he/she is omitting him/her,imperfective,no23h-i33y-a21hsk,noohiiy'aa'hsk
1247,he/she is omitting him/her,imperfective,no23h-i33y-a21hsk,noohiiy'a'hsk
1247,he/she is omitting him/her,perfective,nho23h-i33y-,nhoohiiy'
1247,he/she is omitting him/her,imperative,no22h-i23y-a2,noohiiya
1247,he/she is omitting him/her,infinitive,nho23h-i33y-a21hst,nhoohiiy'aa'hst
1247,he/she is omitting him/her,infinitive,nho23h-i33y-a21hst,nhoohiiy'a'hst
1249,he/she is fanning him/her,present,no33y-e2h,noo'yeh
1249,he/she is fanning him/her,present,no33y-e2h,nooy'eh
1249,he/she is fanning him/her,present_1sg,no33y-e2h,noo'yeh
1249,he/she is fanning him/her,present_1sg,no33y-e2h,nooy'eh
1249,he/she is fanning him/her,imperfective,no33y-e22hsk,noo'yeehsk
1249,he/she is fanning him/her,imperfective,no33y-e22hsk,nooy'eehsk
1249,he/she is fanning him/her,perfective,nho33y-e22h,nhoo'yeeh
1249,he/she is fanning him/her,perfective,nho33y-e22h,nhooy'eeh
1249,he/she is fanning him/her,imperative,no22y-v23la2,nooyvvla
1249,he/she is fanning him/her,infinitive,nho22y-e3ht,nhooyeht
1254,he/she is straining it,present,nv33hso22lv23hst-i3h,nvv'hsoolvvhstih'
1254,he/she is straining it,present,nv33hso22lv23hst-i3h,nvvh'soolvvhstih'
1254,he/she is straining it,present_1sg,nv33hso22lv23hst-i3h,nvv'hsoolvvhstih'
1254,he/she is straining it,present_1sg,nv33hso22lv23hst-i3h,nvvh'soolvvhstih'
1254,he/she is straining it,imperfective,nv33hso22lv23hst-i33hsk,nvv'hsoolvvhstiih'sk
1254,he/she is straining it,imperfective,nv33hso22lv23hst-i33hsk,nvvh'soolvvhstiih'sk
1254,he/she is straining it,perfective,nhv33hso22lv23hst-ha3n,nhvv'hsoolvvhsthan'
1254,he/she is straining it,perfective,nhv33hso22lv23hst-ha3n,nhvvh'soolvvhsthan'
1254,he/she is straining it,imperative,nhv21hso22lv23hst-a2,nhvvhsoolvvhsta
1254,he/she is straining it,infinitive,nhv21hso23lv33hst-o2ht,nhvvhsoolvvh'stoht
1256,he/she is curing him/her,present,nv23w-i3',nvvwii'
1256,he/she is curing him/her,present,nv23w-i3',nvvwi'
1256,he/she is curing him/her,present_1sg,nv23w-i3',nvvwii'
1256,he/she is curing him/her,present_1sg,nv23w-i3',nvvwi'
1256,he/she is curing him/her,imperfective,nv23w-i32hsk,nvvwii'hsk
1256,he/she is curing him/her,imperfective,nv23w-i32hsk,nvvwi'hsk
1256,he/she is curing him/her,perfective,nhv23w-a32n,nhvvwaa'n
1256,he/she is curing him/her,perfective,nhv23w-a32n,nhvvwa'n
1256,he/she is curing him/her,imperative,nv22w-v21ka2,nvvwvvka
1256,he/she is curing him/her,infinitive,nhv23w-o32t,nhvvwoo't
1256,he/she is curing him/her,infinitive,nhv23w-o32t,nhvvwo't
1514,he/she is becoming warm,present,ka22na2wo22-hsk,kaanawoohsk
1514,he/she is becoming warm,present_1sg,ka22na2wo22-hsk,kaanawoohsk
1514,he/she is becoming warm,imperfective,ka22na2wo22-hsk,kaanawoohsk
1514,he/she is becoming warm,perfective,ka22na2wo22-hs,kaanawoohs
1514,he/she is becoming warm,imperative,ka22na2wo23-hi2,kaanawoohi
1514,he/she is becoming warm,infinitive,ka22na2wo22-hi2hst,kaanawoohihst
1523,he/she is late,present,ko22nhi23yo32-k,koonhiiyoo'k
1523,he/she is late,present,ko22nhi23yo32-k,koonhiiyo'k
1523,he/she is late,present_1sg,ko22nhi23yo32-k,koonhiiyoo'k
1523,he/she is late,present_1sg,ko22nhi23yo32-k,koonhiiyo'k
1523,he/she is late,imperfective,ko22nhi23yo32-k,koonhiiyoo'k
1523,he/she is late,imperfective,ko22nhi23yo32-k,koonhiiyo'k
1523,he/she is late,perfective,ko22nhi23yo32-ts,koonhiiyoo'ts
1523,he/she is late,perfective,ko22nhi23yo32-ts,koonhiiyo'ts
1523,he/she is late,imperative,ko22nhi22yo21-ki2,koonhiiyooki
1523,he/she is late,infinitive,ko22nhi23yo3-hst,koonhiiyoh'st
1524,it’s decaying,present,ko22-hsk,koohsk
1524,it’s decaying,present_1sg,ko22-hsk,koohsk
1524,it’s decaying,imperfective,ko22-hsk,koohsk
1524,it’s decaying,perfective,ko22-hs,koohs
1524,it’s decaying,imperative,ko23-hi2,koohi
1524,it’s decaying,infinitive,ko22-hi2hst,koohihst
1530,he/she has an object,present,-h,h
1530,he/she has an object,present_1sg,-h,h
1530,he/she has an object,imperfective,-h,h
1530,he/she has an object,perfective,-h,h
1530,he/she has an object,imperative,-he33hsti2,hee'hsti
1530,he/she has an object,imperative,-he33hsti2,heeh'sti
1531,he/she is yawning,present,ha2lho33k-e2h,halhoo'keh
1531,he/she is yawning,present,ha2lho33k-e2h,halhook'eh
1531,he/she is yawning,present_1sg,ha2lho33k-e2h,halhoo'keh
1531,he/she is yawning,present_1sg,ha2lho33k-e2h,halhook'eh
1531,he/she is yawning,imperfective,ha2lho33k-e22hsk,halhoo'keehsk
1531,he/she is yawning,imperfective,ha2lho33k-e22hsk,halhook'eehsk
1531,he/she is yawning,perfective,ha2lho33k-e22h,halhoo'keeh
1531,he/she is yawning,perfective,ha2lho33k-e22h,halhook'eeh
1531,he/she is yawning,imperative,ha2lho21k-v23la2,halhookvvla
1531,he/she is yawning,infinitive,ha2lho21k-e3ht,halhookeht
1534,he/she is having trouble breathing,present,ha2wo33hst-i2h,hawoo'hstih
1534,he/she is having trouble breathing,present,ha2wo33hst-i2h,hawooh'stih
1534,he/she is having trouble breathing,present_1sg,ha2wo33hst-i2h,hawoo'hstih
1534,he/she is having trouble breathing,present_1sg,ha2wo33hst-i2h,hawooh'stih
1534,he/she is having trouble breathing,imperfective,ha2wo33hst-i22hsk,hawoo'hstiihsk
1534,he/she is having trouble breathing,imperfective,ha2wo33hst-i22hsk,hawooh'stiihsk
1534,he/she is having trouble breathing,perfective,ha2wo33hst-ha2n,hawoo'hsthan
1534,he/she is having trouble breathing,perfective,ha2wo33hst-ha2n,hawooh'sthan
1534,he/she is having trouble breathing,imperative,ha2wo21hst-a2,hawoohsta
1534,he/she is having trouble breathing,infinitive,ha2wo21hst-o3ht,hawoohstoht
1535,there is dew,present,hi33hsa2t-h,hii'hsath
1535,there is dew,present,hi33hsa2t-h,hiih'sath
1535,there is dew,present_1sg,hi33hsa2t-h,hii'hsath
1535,there is dew,present_1sg,hi33hsa2t-h,hiih'sath
1535,there is dew,imperfective,hi33hsa2t-h,hii'hsath
1535,there is dew,imperfective,hi33hsa2t-h,hiih'sath
1535,there is dew,perfective,hi33hsa2t-h,hii'hsath
1535,there is dew,perfective,hi33hsa2t-h,hiih'sath
1535,there is dew,imperative,hi33hsa2t-he33hsti2,hii'hsathee'hsti
1535,there is dew,imperative,hi33hsa2t-he33hsti2,hii'hsatheeh'sti
1535,there is dew,imperative,hi33hsa2t-he33hsti2,hiih'sathee'hsti
1535,there is dew,imperative,hi33hsa2t-he33hsti2,hiih'satheeh'sti
1536,he/she is lonesome,present,hi22hso2hta32n-e2h,hiihsohta'neh
1536,he/she is lonesome,present_1sg,hi22hso2hta32n-e2h,hiihsohta'neh
1536,he/she is lonesome,imperfective,hi22hso2hta32n-e22h,hiihsohta'neeh
1536,he/she is lonesome,perfective,hi22hso2hta32n-e22l,hiihsohta'neel
1536,he/she is lonesome,imperative,hi22hso2hta21-hsi2,hiihsohtaahsi
1536,he/she is lonesome,infinitive,hi22hso2hta21n-e3ht,hiihsohtaaneht
1537,it’s lonesome,present,hi22hso3ht-,hiihsoht
1537,it’s lonesome,imperfective,hi22hso2ht-,hiihsoht
1537,it’s lonesome,perfective,hi22hso2ht-,hiihsoht
1544,he/she is becoming angry,present,nha23lv32-k,nhaalvv'k
1544,he/she is becoming angry,present,nha23lv32-k,nhaalv'k
1544,he/she is becoming angry,present_1sg,na23lv32-k,naalvv'k
1544,he/she is becoming angry,present_1sg,na23lv32-k,naalv'k
1544,he/she is becoming angry,imperfective,nha23lv32-k,nhaalvv'k
1544,he/she is becoming angry,imperfective,nha23lv32-k,nhaalv'k
1544,he/she is becoming angry,perfective,nha23lv32-ts,nhaalvv'ts
1544,he/she is becoming angry,perfective,nha23lv32-ts,nhaalv'ts
1544,he/she is becoming angry,imperative,na22lv21-ki2,naalvvki
1544,he/she is becoming angry,infinitive,nha23lv3-'i2hst,nhaalvv'ihst
1544,he/she is becoming angry,infinitive,nha23lv3-'i2hst,nhaalv'ihst
1545,he/she is angry,present,nha23lv3-h,nhaalvh'
1545,he/she is angry,present_1sg,na23lv3-h,naalvh'
1545,he/she is angry,imperfective,nha23lv32-hs,nhaalvv'hs
1545,he/she is angry,imperfective,nha23lv32-hs,nhaalv'hs
