corpus_id,definition,class,scope,prediction
1516,he/she is possessive of him/her,stative-s,reconstructs,FullStative
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vhvsg,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1516,he/she is possessive of him/her,vnh-ih-a,reconstructs,InfEventful
1523,he/she is late,g-ts,reconstructs,ImpInfEventful
1523,he/she is late,g-ts,reconstructs,ImpInfEventful
1523,he/she is late,g-ts,reconstructs,FullEventful
1523,he/she is late,g-ts,reconstructs,ImpInfEventful
1523,he/she is late,g-ts,reconstructs,FullEventful
1523,he/she is late,g-ts,reconstructs,ImpInfEventful
1524,it’s decaying,rev-i,reconstructs,ImpInfEventful
1524,it’s decaying,rev-i,reconstructs,ImpInfEventful
1524,it’s decaying,sg-h[imp2],reconstructs,ImpInfEventful
1524,it’s decaying,sg-h[imp2],reconstructs,ImpInfEventful
1524,it’s decaying,sg-s-hi-hihst,reconstructs,ImpInfEventful
1524,it’s decaying,sg-s-hi-hihst,reconstructs,FullEventful
1524,it’s decaying,sg-s-hi-hihst,reconstructs,ImpInfEventful
1524,it’s decaying,sg-s-hst,reconstructs,ImpInfEventful
1524,it’s decaying,sg-s-hst,reconstructs,ImpInfEventful
1530,he/she has an object (refers to a solid object),stative,reconstructs,FullStative
1530,he/she has an object (refers to a solid object),stative-h,reconstructs,FullStative
1531,he/she is yawning,eh-eh,reconstructs,ImpInfEventful
1531,he/she is yawning,eh-eh,reconstructs,FullEventful
1531,he/she is yawning,eh-eh,reconstructs,ImpInfEventful
1531,he/she is yawning,eh-el[imp4],reconstructs,ImpInfEventful
1531,he/she is yawning,eh-el[imp4],reconstructs,ImpInfEventful
1534,he/she is having trouble breathing,ih-ohd,reconstructs,ImpInfEventful
1534,he/she is having trouble breathing,ih-ohd,reconstructs,FullEventful
1534,he/she is having trouble breathing,ih-ohd,reconstructs,ImpInfEventful
1535,there is dew,stative,reconstructs,FullStative
1535,there is dew,stative-h,reconstructs,FullStative
1536,he/she is lonesome,eh-el,reconstructs,ImpInfEventful
1536,he/she is lonesome,eh-el,reconstructs,FullEventful
1536,he/she is lonesome,eh-el,reconstructs,ImpInfEventful
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1537,it’s lonesome,stative,reconstructs,FullStative
1544,he/she is becoming angry,g-ts[inf2],reconstructs,ImpInfEventful
1544,he/she is becoming angry,g-ts[inf2],reconstructs,FullEventful
1544,he/she is becoming angry,g-ts[inf2],reconstructs,ImpInfEventful
1545,he/she is angry,stative-s,reconstructs,FullStative
1548,he/she is stubbing his/her toe,o,reconstructs,ImpInfEventful
1548,he/she is stubbing his/her toe,o,reconstructs,FullEventful
1548,he/she is stubbing his/her toe,o,reconstructs,ImpInfEventful
1551,he/she has a chill,ih-ohd,reconstructs,ImpInfEventful
1551,he/she has a chill,ih-ohd,reconstructs,FullEventful
1551,he/she has a chill,ih-ohd,reconstructs,ImpInfEventful
1554,he/she is in bed,stative,reconstructs,FullStative
1554,he/she is in bed,stative-h,reconstructs,FullStative
1557,he/she is wearing a shirt,stative,reconstructs,FullStative
1561,he/she is buying it,rev-i,reconstructs,ImpInfEventful
1561,he/she is buying it,rev-i,reconstructs,ImpInfEventful
1561,he/she is buying it,sg-h[imp2],reconstructs,ImpInfEventful
1561,he/she is buying it,sg-h[imp2],reconstructs,ImpInfEventful
1561,he/she is buying it,sg-s-hi-hihst,reconstructs,ImpInfEventful
1561,he/she is buying it,sg-s-hi-hihst,reconstructs,FullEventful
1561,he/she is buying it,sg-s-hi-hihst,reconstructs,ImpInfEventful
1561,he/she is buying it,sg-s-hst,reconstructs,ImpInfEventful
1561,he/she is buying it,sg-s-hst,reconstructs,ImpInfEventful
1563,he/she is looking for it,hih-hil,reconstructs,ImpInfEventful
1563,he/she is looking for it,hih-hil,reconstructs,ImpInfEventful
1563,he/she is looking for it,oh-al,reconstructs,ImpInfEventful
1563,he/she is looking for it,oh-al,reconstructs,FullEventful
1563,he/she is looking for it,oh-al,reconstructs,ImpInfEventful
1564,he/she is afloat,hvsg-hn,reconstructs,ImpInfEventful
1564,he/she is afloat,hvsg-hn,reconstructs,ImpInfEventful
1564,he/she is afloat,stative-s,reconstructs,StativeNoImp
1564,he/she is afloat,stative-s,reconstructs,StativeNoImp
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1569,it is cold (refers to weather),stative,reconstructs,FullStative
1572,he/she is getting drunk,e-aka,reconstructs,ImpInfEventful
1572,he/she is getting drunk,e-aka,reconstructs,FullEventful
1572,he/she is getting drunk,e-aka,reconstructs,ImpInfEventful
1576,he/she is inside it,stative,reconstructs,FullStative
1576,he/she is inside it,stative-a',reconstructs,FullStative
1580,he/she is grinning,ih-ohd,reconstructs,ImpInfEventful
1580,he/she is grinning,stative,reconstructs,StativeNoImp
1580,he/she is grinning,stative,reconstructs,StativeNoImp
1585,it’s rattling,hvsg-han,reconstructs,ImpInfEventful
1585,it’s rattling,stative,reconstructs,StativeNoImp
1585,it’s rattling,stative,reconstructs,StativeNoImp
1585,it’s rattling,stative-h,reconstructs,StativeNoImp
1585,it’s rattling,stative-h,reconstructs,StativeNoImp
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
1592,it’s sticking out,eh-a,reconstructs,InfEventful
