corpus_id,definition,class,present,present_1sg,imperfective,perfective,imperative,infinitive,consensus_root,metathesis_involved,set_a_b,stem_type,metathesis_strategy,ka_variant,long_start,aki_1st,uwa_v,3rd_person_object,translocutive,translocutive_imp_only,partitive,distributive,distributive_fut_prog
873,he/she is hiring him/her,vsk,nalh,nalh,nalh,nalh,nalhv',nalh,nalh,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
873,he/she is hiring him/her,vsk[imp2],nalh,nalh,nalh,nalh,nalh,nalh,nalh,False,a,con,none,True,False,False,False,False,False,False,False,False,False
873,he/she is hiring him/her,vsk[imp2],nalh,nalh,nalh,nalh,nalh,nalh,nalh,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
873,he/she is hiring him/her,vsk[imp2],nalh,nalh,nalh,nalh,nalh,nalh,nalh,False,a,con,none,True,False,False,False,True,False,False,False,False,False
873,he/she is hiring him/her,vsk[imp2],nalh,nalh,nalh,nalh,nalh,nalh,nalh,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
876,he/she is finding it,ih-vh,nawhth,nawhth,nawhth,nawhth,nawhth,nawhthv,nawhth,False,a,con,none,True,False,False,False,False,False,False,False,False,False
876,he/she is finding it,ih-vh,nawhth,nawhth,nawhth,nawhth,nawhth,nawhthv,nawhth,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
876,he/she is finding it,ih-vh,nawhth,nawhth,nawhth,nawhth,nawhth,nawhthv,nawhth,False,a,con,none,True,False,False,False,True,False,False,False,False,False
876,he/she is finding it,ih-vh,nawhth,nawhth,nawhth,nawhth,nawhth,nawhthv,nawhth,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
876,he/she is finding it,ih-vh[inf2],nawhth,nawhth,nawhth,nawhth,nawhth,nawhth,nawhth,False,a,con,none,True,False,False,False,False,False,False,False,False,False
876,he/she is finding it,ih-vh[inf2],nawhth,nawhth,nawhth,nawhth,nawhth,nawhth,nawhth,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
876,he/she is finding it,ih-vh[inf2],nawhth,nawhth,nawhth,nawhth,nawhth,nawhth,nawhth,False,a,con,none,True,False,False,False,True,False,False,False,False,False
876,he/she is finding it,ih-vh[inf2],nawhth,nawhth,nawhth,nawhth,nawhth,nawhth,nawhth,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
877,he/she is taking it somewhere,ih-vh,nawit,nawit,nawit,nawit,nawit,nawit,nawit,False,a,con,none,True,False,False,False,False,False,False,False,False,False
877,he/she is taking it somewhere,ih-vh,nawit,nawit,nawit,nawit,nawit,nawit,nawit,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
877,he/she is taking it somewhere,ih-vh,nawit,nawit,nawit,nawit,nawit,nawit,nawit,False,a,con,none,True,False,False,False,True,False,False,False,False,False
877,he/she is taking it somewhere,ih-vh,nawit,nawit,nawit,nawit,nawit,nawit,nawit,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
879,he/she is getting it,rev-e,n,n,n,n,n,n,n,False,a,con,none,True,False,False,False,False,False,False,False,False,False
879,he/she is getting it,rev-e,n,n,n,n,n,n,n,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
879,he/she is getting it,rev-e,n,n,n,n,n,n,n,False,a,con,none,True,False,False,False,True,False,False,False,False,False
879,he/she is getting it,rev-e,n,n,n,n,n,n,n,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
880,he/she is changing it,v-vhs,netliy,netliy,netliy,netliy,netliy,netliy,netliy,False,a,con,none,True,False,False,False,False,False,False,False,False,False
880,he/she is changing it,v-vhs,netliy,netliy,netliy,netliy,netliy,netliy,netliy,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
880,he/she is changing it,v-vhs,netliy,netliy,netliy,netliy,netliy,netliy,netliy,False,a,con,none,True,False,False,False,True,False,False,False,False,False
880,he/she is changing it,v-vhs,netliy,netliy,netliy,netliy,netliy,netliy,netliy,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
880,he/she is changing it,change-out,netl,netl,netl,netl,netl,netl,netl,False,a,con,none,True,False,False,False,False,False,False,False,False,False
880,he/she is changing it,change-out,netl,netl,netl,netl,netl,netl,netl,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
880,he/she is changing it,change-out,netl,netl,netl,netl,netl,netl,netl,False,a,con,none,True,False,False,False,True,False,False,False,False,False
880,he/she is changing it,change-out,netl,netl,netl,netl,netl,netl,netl,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
882,he/she is taking it somewhere by hand,go,n,n,n,n,n,n,n,False,a,con,none,True,True,False,False,False,False,False,False,False,False
882,he/she is taking it somewhere by hand,go,n,n,n,n,n,n,n,True,a,con,h_cons,True,True,False,False,False,False,False,False,False,False
882,he/she is taking it somewhere by hand,go[pres2],nek,nek,n,n,n,n,nek,False,a,con,none,True,True,False,False,False,False,False,False,False,False
882,he/she is taking it somewhere by hand,go[pres2],nek,nek,n,n,n,n,nek,True,a,con,h_cons,True,True,False,False,False,False,False,False,False,False
883,he/she is peeling him/her,ih-vh,nekal,nekal,nekal,nekal,nekal,nekal,nekal,False,a,con,none,True,False,False,False,False,False,False,False,False,False
883,he/she is peeling him/her,ih-vh,nekal,nekal,nekal,nekal,nekal,nekal,nekal,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
883,he/she is peeling him/her,ih-vh,nekal,nekal,nekal,nekal,nekal,nekal,nekal,False,a,con,none,True,False,False,False,True,False,False,False,False,False
883,he/she is peeling him/her,ih-vh,nekal,nekal,nekal,nekal,nekal,nekal,nekal,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
884,he/she is getting some liquid,rev-gi,ne,ne,ne,ne,ne,ne,ne,False,a,con,none,True,False,False,False,False,False,False,False,False,False
884,he/she is getting some liquid,rev-gi,ne,ne,ne,ne,ne,ne,ne,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
884,he/she is getting some liquid,rev-gi,ne,ne,ne,ne,ne,ne,ne,False,a,con,none,True,False,False,False,True,False,False,False,False,False
884,he/she is getting some liquid,rev-gi,ne,ne,ne,ne,ne,ne,ne,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
884,he/she is getting some liquid,rev-i,nek,nek,nek,nek,nek,nek,nek,False,a,con,none,True,False,False,False,False,False,False,False,False,False
884,he/she is getting some liquid,rev-i,nek,nek,nek,nek,nek,nek,nek,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
884,he/she is getting some liquid,rev-i,nek,nek,nek,nek,nek,nek,nek,False,a,con,none,True,False,False,False,True,False,False,False,False,False
884,he/she is getting some liquid,rev-i,nek,nek,nek,nek,nek,nek,nek,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
885,he/she is taking liquid from him/her,apl,neki',neki',neki',neki',neki,neki',neki',False,a,con,none,True,False,False,False,False,False,False,False,False,False
885,he/she is taking liquid from him/her,apl,neki',neki',neki',neki',neki,neki',neki',True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
885,he/she is taking liquid from him/her,apl,neki',neki',neki',neki',neki,neki',neki',False,a,con,none,True,False,False,False,True,False,False,False,False,False
885,he/she is taking liquid from him/her,apl,neki',neki',neki',neki',neki,neki',neki',True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
885,he/she is taking liquid from him/her,apl[imp2],neki',neki',neki',neki',neki,neki',neki',False,a,con,none,True,False,False,False,False,False,False,False,False,False
885,he/she is taking liquid from him/her,apl[imp2],neki',neki',neki',neki',neki,neki',neki',True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
885,he/she is taking liquid from him/her,apl[imp2],neki',neki',neki',neki',neki,neki',neki',False,a,con,none,True,False,False,False,True,False,False,False,False,False
885,he/she is taking liquid from him/her,apl[imp2],neki',neki',neki',neki',neki,neki',neki',True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
885,he/she is taking liquid from him/her,apl[imp3],neki',neki',neki',neki',nek,neki',neki',False,a,con,none,True,False,False,False,False,False,False,False,False,False
885,he/she is taking liquid from him/her,apl[imp3],neki',neki',neki',neki',nek,neki',neki',True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
885,he/she is taking liquid from him/her,apl[imp3],neki',neki',neki',neki',nek,neki',neki',False,a,con,none,True,False,False,False,True,False,False,False,False,False
885,he/she is taking liquid from him/her,apl[imp3],neki',neki',neki',neki',nek,neki',neki',True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
886,he/she is bewitching him/her,i-a-i,nekut,nekut,nekut,nekut,nekut,nekut,nekut,False,a,con,none,True,False,False,False,False,False,False,False,False,False
886,he/she is bewitching him/her,i-a-i,nekut,nekut,nekut,nekut,nekut,nekut,nekut,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
886,he/she is bewitching him/her,i-a-i,nekut,nekut,nekut,nekut,nekut,nekut,nekut,False,a,con,none,True,False,False,False,True,False,False,False,False,False
886,he/she is bewitching him/her,i-a-i,nekut,nekut,nekut,nekut,nekut,nekut,nekut,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
886,he/she is bewitching him/her,long-no-a,neku,neku,neku,neku,neku,neku,neku,False,a,con,none,True,False,False,False,False,False,False,False,False,False
886,he/she is bewitching him/her,long-no-a,neku,neku,neku,neku,neku,neku,neku,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
886,he/she is bewitching him/her,long-no-a,neku,neku,neku,neku,neku,neku,neku,False,a,con,none,True,False,False,False,True,False,False,False,False,False
886,he/she is bewitching him/her,long-no-a,neku,neku,neku,neku,neku,neku,neku,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
887,he/she is holding it in his/her hand,stative-h,ne,ne,ne,,ne,,ne,False,a,con,none,True,False,False,False,False,False,False,False,False,False
887,he/she is holding it in his/her hand,stative-h,ne,ne,ne,,ne,,ne,False,a,con,none,True,True,False,False,False,False,False,False,False,False
887,he/she is holding it in his/her hand,stative-h,ne,ne,ne,,ne,,ne,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
887,he/she is holding it in his/her hand,stative-h,ne,ne,ne,,ne,,ne,True,a,con,h_cons,True,True,False,False,False,False,False,False,False,False
887,he/she is holding it in his/her hand,stative-h,ne,ne,ne,,ne,,ne,False,a,con,none,True,False,False,False,True,False,False,False,False,False
887,he/she is holding it in his/her hand,stative-h,ne,ne,ne,,ne,,ne,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
887,he/she is holding it in his/her hand,stative,neh,neh,neh,,neh,,neh,False,a,con,none,True,False,False,False,False,False,False,False,False,False
887,he/she is holding it in his/her hand,stative,neh,neh,neh,,neh,,neh,False,a,con,none,True,True,False,False,False,False,False,False,False,False
887,he/she is holding it in his/her hand,stative,neh,neh,neh,,neh,,neh,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
887,he/she is holding it in his/her hand,stative,neh,neh,neh,,neh,,neh,True,a,con,h_cons,True,True,False,False,False,False,False,False,False,False
887,he/she is holding it in his/her hand,stative,neh,neh,neh,,neh,,neh,False,a,con,none,True,False,False,False,True,False,False,False,False,False
887,he/she is holding it in his/her hand,stative,neh,neh,neh,,neh,,neh,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
888,he/she is leaving some liquid,leaving,neh,ne',neh,neh,neh,neh,neh,False,a,con,none,True,False,False,False,False,False,False,False,False,False
888,he/she is leaving some liquid,leaving,neh,ne',neh,neh,neh,neh,neh,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
890,he/she is finding some liquid,ih-vh,newhahth,newahth,newhahth,newhahth,newhahth,newhahthv,newhahth,False,a,con,none,True,False,False,False,False,False,False,False,False,False
890,he/she is finding some liquid,ih-vh,newhahth,newahth,newhahth,newhahth,newhahth,newhahthv,newhahth,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
890,he/she is finding some liquid,ih-vh,newhahth,newahth,newhahth,newhahth,newhahth,newhahthv,newhahth,False,a,con,none,True,False,False,False,True,False,False,False,False,False
890,he/she is finding some liquid,ih-vh,newhahth,newahth,newhahth,newhahth,newhahth,newhahthv,newhahth,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
890,he/she is finding some liquid,ih-vh[inf2],newhahth,newahth,newhahth,newhahth,newhahth,newhahth,newhahth,False,a,con,none,True,False,False,False,False,False,False,False,False,False
890,he/she is finding some liquid,ih-vh[inf2],newhahth,newahth,newhahth,newhahth,newhahth,newhahth,newhahth,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
890,he/she is finding some liquid,ih-vh[inf2],newhahth,newahth,newhahth,newhahth,newhahth,newhahth,newhahth,False,a,con,none,True,False,False,False,True,False,False,False,False,False
890,he/she is finding some liquid,ih-vh[inf2],newhahth,newahth,newhahth,newhahth,newhahth,newhahth,newhahth,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
891,he/she is taking some liquid somewhere,ih-vh,newhit,newit,newhit,newhit,newhit,newhit,newhit,False,a,con,none,True,False,False,False,False,False,False,False,False,False
891,he/she is taking some liquid somewhere,ih-vh,newhit,newit,newhit,newhit,newhit,newhit,newhit,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
891,he/she is taking some liquid somewhere,ih-vh,newhit,newit,newhit,newhit,newhit,newhit,newhit,False,a,con,none,True,False,False,False,True,False,False,False,False,False
891,he/she is taking some liquid somewhere,ih-vh,newhit,newit,newhit,newhit,newhit,newhit,newhit,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
893,he/she lives,stative,nel,nel,nel,,nel,,nel,False,a,con,none,True,False,False,False,False,False,False,False,False,False
893,he/she lives,stative,nel,nel,nel,,nel,,nel,False,a,con,none,True,True,False,False,False,False,False,False,False,False
893,he/she lives,stative,nel,nel,nel,,nel,,nel,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
893,he/she lives,stative,nel,nel,nel,,nel,,nel,True,a,con,h_cons,True,True,False,False,False,False,False,False,False,False
893,he/she lives,stative,nel,nel,nel,,nel,,nel,False,a,con,none,True,False,False,False,True,False,False,False,False,False
893,he/she lives,stative,nel,nel,nel,,nel,,nel,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
895,it’s freezing,i-a-i,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,False,a,con,none,True,False,False,False,False,False,False,False,False,False
895,it’s freezing,i-a-i,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
895,it’s freezing,i-a-i,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,False,a,con,none,True,False,False,False,True,False,False,False,False,False
895,it’s freezing,i-a-i,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,nehstalat,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
895,it’s freezing,long,nehstal,nehstal,nehstal,nehstal,nehstal,nehstal,nehstal,False,a,con,none,True,False,False,False,False,False,False,False,False,False
895,it’s freezing,long,nehstal,nehstal,nehstal,nehstal,nehstal,nehstal,nehstal,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
895,it’s freezing,long,nehstal,nehstal,nehstal,nehstal,nehstal,nehstal,nehstal,False,a,con,none,True,False,False,False,True,False,False,False,False,False
895,it’s freezing,long,nehstal,nehstal,nehstal,nehstal,nehstal,nehstal,nehstal,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
895,it’s freezing,long-no-a,nehstala,nehstala,nehstala,nehstala,nehstala,nehstala,nehstala,False,a,con,none,True,False,False,False,False,False,False,False,False,False
895,it’s freezing,long-no-a,nehstala,nehstala,nehstala,nehstala,nehstala,nehstala,nehstala,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
895,it’s freezing,long-no-a,nehstala,nehstala,nehstala,nehstala,nehstala,nehstala,nehstala,False,a,con,none,True,False,False,False,True,False,False,False,False,False
895,it’s freezing,long-no-a,nehstala,nehstala,nehstala,nehstala,nehstala,nehstala,nehstala,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
896,it’s hailing,sk-s-a[inf2],nehsoy,,nehsoy,nehsoy,,nehsoy,nehsoy,False,a,con,none,True,False,False,False,False,False,False,False,False,False
896,it’s hailing,sk-s-a[inf2],anehsoy,,anehsoy,anehsoy,,anehsoy,anehsoy,False,a,vowel_a,none,True,False,False,False,False,False,False,False,False,False
896,it’s hailing,sk-s-a[inf2],nehsoy,,nehsoy,nehsoy,,nehsoy,nehsoy,False,a,con,none,True,False,False,False,False,False,True,False,False,False
896,it’s hailing,sk-s-a[inf2],anehsoy,,anehsoy,anehsoy,,anehsoy,anehsoy,False,a,vowel_a,none,True,False,False,False,False,False,True,False,False,False
896,it’s hailing,sk-s-a[inf2],nehsoy,,nehsoy,nehsoy,,nehsoy,nehsoy,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
896,it’s hailing,sk-s-a[inf2],nehsoy,,nehsoy,nehsoy,,nehsoy,nehsoy,True,a,con,h_cons,True,False,False,False,False,False,True,False,False,False
896,it’s hailing,sk-s-a[inf2],nehsoy,,nehsoy,nehsoy,,nehsoy,nehsoy,False,a,con,none,True,False,False,False,True,False,False,False,False,False
896,it’s hailing,sk-s-a[inf2],anehsoy,,anehsoy,anehsoy,,anehsoy,anehsoy,False,a,vowel_a,none,True,False,False,False,True,False,False,False,False,False
896,it’s hailing,sk-s-a[inf2],nehsoy,,nehsoy,nehsoy,,nehsoy,nehsoy,False,a,con,none,True,False,False,False,True,False,True,False,False,False
896,it’s hailing,sk-s-a[inf2],anehsoy,,anehsoy,anehsoy,,anehsoy,anehsoy,False,a,vowel_a,none,True,False,False,False,True,False,True,False,False,False
896,it’s hailing,sk-s-a[inf2],nehsoy,,nehsoy,nehsoy,,nehsoy,nehsoy,True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
896,it’s hailing,sk-s-a[inf2],nehsoy,,nehsoy,nehsoy,,nehsoy,nehsoy,True,a,con,h_cons,True,False,False,False,True,False,True,False,False,False
899,he/she is lying down,stative-k,nh,nv,nh,,nh,,nh,False,a,con,none,True,False,False,False,False,False,False,False,False,False
899,he/she is lying down,stative-k,nh,nv,nh,,nh,,nh,False,a,con,none,True,True,False,False,False,False,False,False,False,False
899,he/she is lying down,stative-k,nh,nv,nh,,nh,,nh,False,a,aspirated,none,True,False,False,False,False,False,False,False,False,False
899,he/she is lying down,stative-k,nh,nv,nh,,nh,,nh,False,a,aspirated,none,True,True,False,False,False,False,False,False,False,False
899,he/she is lying down,stative-k,nh,nv,nh,,nh,,nh,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
899,he/she is lying down,stative-k,nh,nv,nh,,nh,,nh,True,a,con,h_cons,True,True,False,False,False,False,False,False,False,False
899,he/she is lying down,stative-k,nh,nv,nh,,nh,,nh,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,False,False
899,he/she is lying down,stative-k,nh,nv,nh,,nh,,nh,True,a,aspirated,h_cons,True,True,False,False,False,False,False,False,False,False
899,he/she is lying down,stative,nhk,nvk,nhk,,nhk,,nhk,False,a,con,none,True,False,False,False,False,False,False,False,False,False
899,he/she is lying down,stative,nhk,nvk,nhk,,nhk,,nhk,False,a,con,none,True,True,False,False,False,False,False,False,False,False
899,he/she is lying down,stative,nhk,nvk,nhk,,nhk,,nhk,False,a,aspirated,none,True,False,False,False,False,False,False,False,False,False
899,he/she is lying down,stative,nhk,nvk,nhk,,nhk,,nhk,False,a,aspirated,none,True,True,False,False,False,False,False,False,False,False
899,he/she is lying down,stative,nhk,nvk,nhk,,nhk,,nhk,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
899,he/she is lying down,stative,nhk,nvk,nhk,,nhk,,nhk,True,a,con,h_cons,True,True,False,False,False,False,False,False,False,False
899,he/she is lying down,stative,nhk,nvk,nhk,,nhk,,nhk,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,False,False
899,he/she is lying down,stative,nhk,nvk,nhk,,nhk,,nhk,True,a,aspirated,h_cons,True,True,False,False,False,False,False,False,False,False
901,he/she is agitating liquid,apl-active,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',False,a,con,none,True,False,False,False,False,False,False,False,False,False
901,he/she is agitating liquid,apl-active,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',False,a,aspirated,none,True,False,False,False,False,False,False,False,False,False
901,he/she is agitating liquid,apl-active,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
901,he/she is agitating liquid,apl-active,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,False,False
901,he/she is agitating liquid,apl-active,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',False,a,con,none,True,False,False,False,True,False,False,False,False,False
901,he/she is agitating liquid,apl-active,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',False,a,aspirated,none,True,False,False,False,True,False,False,False,False,False
901,he/she is agitating liquid,apl-active,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
901,he/she is agitating liquid,apl-active,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',nhkwa',True,a,aspirated,h_cons,True,False,False,False,True,False,False,False,False,False
901,he/she is agitating liquid,apl-active-a,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa'vl,nhkwa'e,nhkwa',False,a,con,none,True,False,False,False,False,False,False,False,False,False
901,he/she is agitating liquid,apl-active-a,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa'vl,nhkwa'e,nhkwa',False,a,aspirated,none,True,False,False,False,False,False,False,False,False,False
901,he/she is agitating liquid,apl-active-a,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa'vl,nhkwa'e,nhkwa',True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
901,he/she is agitating liquid,apl-active-a,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa'vl,nhkwa'e,nhkwa',True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,False,False
901,he/she is agitating liquid,apl-active-a,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa'vl,nhkwa'e,nhkwa',False,a,con,none,True,False,False,False,True,False,False,False,False,False
901,he/she is agitating liquid,apl-active-a,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa'vl,nhkwa'e,nhkwa',False,a,aspirated,none,True,False,False,False,True,False,False,False,False,False
901,he/she is agitating liquid,apl-active-a,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa'vl,nhkwa'e,nhkwa',True,a,con,h_cons,True,False,False,False,True,False,False,False,False,False
901,he/she is agitating liquid,apl-active-a,nhkwa',nhkwa',nhkwa',nhkwa',nhkwa'vl,nhkwa'e,nhkwa',True,a,aspirated,h_cons,True,False,False,False,True,False,False,False,False,False
902,he/she is taking a liquid somewhere by hand,go,nhts,nvts,nhts,nhts,nhts,nhts,nhts,False,a,con,none,True,False,False,False,False,False,False,False,False,False
902,he/she is taking a liquid somewhere by hand,go,nhts,nvts,nhts,nhts,nhts,nhts,nhts,False,a,aspirated,none,True,False,False,False,False,False,False,False,False,False
902,he/she is taking a liquid somewhere by hand,go,nhts,nvts,nhts,nhts,nhts,nhts,nhts,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
902,he/she is taking a liquid somewhere by hand,go,nhts,nvts,nhts,nhts,nhts,nhts,nhts,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,False,False
902,he/she is taking a liquid somewhere by hand,go[pres2],nhtsek,nvtsek,nhts,nhts,nhts,nhts,nhtsek,False,a,con,none,True,False,False,False,False,False,False,False,False,False
902,he/she is taking a liquid somewhere by hand,go[pres2],nhtsek,nvtsek,nhts,nhts,nhts,nhts,nhtsek,False,a,aspirated,none,True,False,False,False,False,False,False,False,False,False
902,he/she is taking a liquid somewhere by hand,go[pres2],nhtsek,nvtsek,nhts,nhts,nhts,nhts,nhtsek,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
902,he/she is taking a liquid somewhere by hand,go[pres2],nhtsek,nvtsek,nhts,nhts,nhts,nhts,nhtsek,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative-h,nhtse,nvtse,nhtse,,nhtse,,nhtse,False,a,con,none,True,False,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative-h,nhtse,nvtse,nhtse,,nhtse,,nhtse,False,a,con,none,True,True,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative-h,nhtse,nvtse,nhtse,,nhtse,,nhtse,False,a,aspirated,none,True,False,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative-h,nhtse,nvtse,nhtse,,nhtse,,nhtse,False,a,aspirated,none,True,True,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative-h,nhtse,nvtse,nhtse,,nhtse,,nhtse,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative-h,nhtse,nvtse,nhtse,,nhtse,,nhtse,True,a,con,h_cons,True,True,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative-h,nhtse,nvtse,nhtse,,nhtse,,nhtse,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative-h,nhtse,nvtse,nhtse,,nhtse,,nhtse,True,a,aspirated,h_cons,True,True,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative,nhtseh,nvtseh,nhtseh,,nhtseh,,nhtseh,False,a,con,none,True,False,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative,nhtseh,nvtseh,nhtseh,,nhtseh,,nhtseh,False,a,con,none,True,True,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative,nhtseh,nvtseh,nhtseh,,nhtseh,,nhtseh,False,a,aspirated,none,True,False,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative,nhtseh,nvtseh,nhtseh,,nhtseh,,nhtseh,False,a,aspirated,none,True,True,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative,nhtseh,nvtseh,nhtseh,,nhtseh,,nhtseh,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative,nhtseh,nvtseh,nhtseh,,nhtseh,,nhtseh,True,a,con,h_cons,True,True,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative,nhtseh,nvtseh,nhtseh,,nhtseh,,nhtseh,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,False,False
903,he/she is holding some liquid,stative,nhtseh,nvtseh,nhtseh,,nhtseh,,nhtseh,True,a,aspirated,h_cons,True,True,False,False,False,False,False,False,False,False
904,he/she is handling some liquid,be-at,nhts,nvts,nhts,nhts,nhts,nhts,nhts,False,a,con,none,True,False,False,False,False,False,False,False,False,False
904,he/she is handling some liquid,be-at,nhts,nvts,nhts,nhts,nhts,nhts,nhts,False,a,aspirated,none,True,False,False,False,False,False,False,False,False,False
904,he/she is handling some liquid,be-at,nhts,nvts,nhts,nhts,nhts,nhts,nhts,True,a,con,h_cons,True,False,False,False,False,False,False,False,False,False
904,he/she is handling some liquid,be-at,nhts,nvts,nhts,nhts,nhts,nhts,nhts,True,a,aspirated,h_cons,True,False,False,False,False,False,False,False,False,False
904,he/she is handling some liquid,be-at-weak,nhtsit,nvtsit,nhtsit,nhtsit,nhtsit,nhtsit,nhtsit,False,a,con,none,True,False,False,False,False,False,False,False,False,False
