corpus_id,form_name,surface,segmented
891,imperative,hinewhita,hi-newhit-a
891,imperfective,kanewhitihsko'i,ka-newhit-ihsk-o'i
891,infinitive,unewhithti,u-newhit-ht-i
891,perfective,unewhitvhv'i,u-newhit-vh-v'i
891,present,kanewhitiha,ka-newhit-ih-a
891,present_1sg,tsinewitiha,tsi-newit-ih-a
893,imperative,hinelehsti,hi-nel-ehsti
893,imperfective,kanelo'i,ka-nel-o'i
893,present,kanela,ka-nel-a
893,present_1sg,tsinela,tsi-nel-a
895,imperative,hinehstalata,hi-nehstal-at-a
895,imperfective,kanehstalatihsko'i,ka-nehstal-at-ihsk-o'i
895,infinitive,unehstalatihsti,u-nehstal-at-ihst-i
895,perfective,unehstalatv'i,u-nehstal-at-v'i
895,present,kanehstalati'a,ka-nehstal-at-i'-a
895,present_1sg,tsinehstalati'a,tsi-nehstal-at-i'-a
896,imperfective,kanehsoyhsko'i,ka-nehsoy-hsk-o'i
896,infinitive,unehsoyhsti,u-nehsoy-hst-i
896,perfective,unehsoyhsv'i,u-nehsoy-hs-v'i
896,present,kanehsoyhska,ka-nehsoy-hsk-a
899,imperative,hinhkehsti,hi-nh-k-ehsti
899,imperfective,kanhko'i,ka-nh-k-o'i
899,present,kanhka,ka-nh-k-a
899,present_1sg,tsinvka,tsi-nv-k-a
901,imperative,hinhkwa'vla,hi-nhkwa'-vla
901,imperfective,kanhkwa'ehsko'i,ka-nhkwa'-ehsk-o'i
901,infinitive,unhkwa'ehti,u-nhkwa'-eht-i
901,perfective,unhkwa'ehv'i,u-nhkwa'-eh-v'i
901,present,kanhkwa'eha,ka-nhkwa'-eh-a
901,present_1sg,tsinhkwa'eha,tsi-nhkwa'-eh-a
902,imperative,hinhtsuka,hi-nhts-uka
902,imperfective,kanhtseko'i,ka-nhts-ek-o'i
902,infinitive,unhtsvhsti,u-nhts-vhst-i
902,perfective,unhtsvhsv'i,u-nhts-vhs-v'i
902,present,kanhtseka,ka-nhts-ek-a
902,present_1sg,tsinvtseka,tsi-nvts-ek-a
903,imperative,hinhtsehehsti,hi-nhts-eh-ehsti
903,imperfective,kanhtseho'i,ka-nhts-eh-o'i
903,present,kanhtseha,ka-nhts-eh-a
903,present_1sg,tsinvtseha,tsi-nvts-eh-a
904,imperative,hinhtsita,hi-nhts-it-a
904,imperfective,kanhtsitoho'i,ka-nhts-it-oh-o'i
904,infinitive,unhtsitahsti,u-nhts-it-ahst-i
904,perfective,unhtsitolv'i,u-nhts-it-ol-v'i
904,present,kanhtsitoha,ka-nhts-it-oh-a
904,present_1sg,tsinvtsitoha,tsi-nvts-it-oh-a
908,imperative,hinita,hi-:n-it-a
908,imperfective,kanitoho'i,ka-:n-it-oh-o'i
908,infinitive,uwanitahsti,uwa-:n-it-ahst-i
908,perfective,uwanitolv'i,uwa-:n-it-ol-v'i
908,present,kanitoha,ka-:n-it-oh-a
908,present_1sg,tsinitoha,tsi-:n-it-oh-a
909,imperative,hinikwathika,hi-nikwat-hika
909,imperfective,kanikwathiho'i,ka-nikwat-hih-o'i
909,infinitive,unikwathihsti,u-nikwat-hihst-i
909,perfective,unikwathilhv'i,u-nikwat-hilh-v'i
909,present,kanikwathiha,ka-nikwat-hih-a
909,present_1sg,tsinikwathiha,tsi-nikwat-hih-a
910,imperative,hinilhata,hi-nilh-at-a
910,imperfective,kanilhatihsko'i,ka-nilh-at-ihsk-o'i
910,infinitive,unilhatihsti,u-nilh-at-ihst-i
910,perfective,unilhatv'i,u-nilh-at-v'i
910,present,kanilhati'a,ka-nilh-at-i'-a
910,present_1sg,tsinilhati'a,tsi-nilh-at-i'-a
913,imperative,hinilata,hi-nilat-a
913,imperfective,kanilatihsko'i,ka-nilat-ihsk-o'i
913,infinitive,unilatihsti,u-nilat-ihst-i
913,perfective,unilatv'i,u-nilat-v'i
913,present,kanilati'a,ka-nilat-i'-a
913,present_1sg,tsinilati'a,tsi-nilat-i'-a
914,imperative,hinihsa,hi->'n-ihs-a
914,imperfective,ka'nihsihsko'i,ka-'n-ihs-ihsk-o'i
914,infinitive,unihsohti,u->'n-ihs-oht-i
914,perfective,unihsanhv'i,u->'n-ihs-anh-v'i
914,present,ka'nihsiha,ka-'n-ihs-ih-a
914,present_1sg,tsinihsiha,tsi->'n-ihs-ih-a
918,imperative,hinohalita,hi-nohal-it-a
918,imperfective,kanohalitoho'i,ka-nohal-it-oh-o'i
918,infinitive,unohalitahsti,u-nohal-it-ahst-i
918,perfective,unohalitolv'i,u-nohal-it-ol-v'i
918,present,kanohalitoha,ka-nohal-it-oh-a
918,present_1sg,tsino'alitoha,tsi-no'al-it-oh-a
921,imperfective,kanohukihsko'i,ka-nohuk-ihsk-o'i
921,infinitive,unohukoti,u-nohuk-ot-i
921,perfective,unohukanv'i,u-nohuk-an-v'i
921,present,kanohuki'a,ka-nohuk-i'-a
924,imperfective,kanolv'vhsko'i,ka-nol-v'vhsk-o'i
924,infinitive,unolvti,u-nol-vt-i
924,perfective,unolvnv'i,u-nol-vn-v'i
924,present,kanolv'vhska,ka-nol-v'vhsk-a
925,imperative,hinohski,hi-nohs-ki
925,imperfective,kanohskihsko'i,ka-nohs-kihsk-o'i
925,infinitive,unohskihsti,u-nohs-kihst-i
925,perfective,unohskihsv'i,u-nohs-kihs-v'i
925,present,kanohski'a,ka-nohs-ki'-a
925,present_1sg,tsinohski'a,tsi-nohs-ki'-a
928,imperative,hinoyvki,hi-noyv-ki
928,imperfective,kanoyvko'i,ka-noyv-k-o'i
928,infinitive,unoyv'ihsti,u-noyv-'ihst-i
928,perfective,unoyvtsv'i,u-noyv-ts-v'i
928,present,kanoyvka,ka-noyv-k-a
928,present_1sg,tsinoyvka,tsi-noyv-k-a
929,imperative,hinahsanaki,hi-nahsan-aki
929,imperfective,kanhsanehsko'i,ka-nhsan-ehsk-o'i
929,infinitive,unhsanehsti,u-nhsan-ehst-i
929,perfective,unhsanehsv'i,u-nhsan-ehs-v'i
929,present,kanhsane'a,ka-nhsan-e'-a
929,present_1sg,tsinahsane'a,tsi-nahsan-e'-a
931,imperative,hinahsinuka,hi-nahs-in-uka
931,imperfective,kanhsineko'i,ka-nhs-in-ek-o'i
931,infinitive,unhsinvhsti,u-nhs-in-vhst-i
931,perfective,unhsinvhsv'i,u-nhs-in-vhs-v'i
931,present,kanhsineka,ka-nhs-in-ek-a
931,present_1sg,tsinahsineka,tsi-nahs-in-ek-a
932,imperative,hinuko'i,hi-nu-ko'i
932,imperfective,kanukoko'i,ka-nu-kok-o'i
932,infinitive,unukohsti,u-nu-kohst-i
932,perfective,unukotsv'i,u-nu-kots-v'i
932,present,kanukoka,ka-nu-kok-a
932,present_1sg,tsinukoka,tsi-nu-kok-a
937,imperative,hinutheyaka,hi-nuthey-aka
937,imperfective,kanutheyoho'i,ka-nuthey-oh-o'i
937,infinitive,unutheyahsti,u-nuthey-ahst-i
937,perfective,unutheyolv'i,u-nuthey-ol-v'i
937,present,kanutheyoha,ka-nuthey-oh-a
937,present_1sg,tsinutheyoha,tsi-nuthey-oh-a
938,imperative,hinvta,hi-nv-t-a
938,imperfective,kanvtihsko'i,ka-nv-t-ihsk-o'i
938,infinitive,unvtihsti,u-nv-t-ihst-i
938,perfective,unvtv'i,u-nv-t-v'i
938,present,kanvti'a,ka-nv-t-i'-a
938,present_1sg,tsinvti'a,tsi-nv-t-i'-a
940,imperative,hinvki,hi-nv-ki
940,imperfective,kanvko'i,ka-nv-k-o'i
940,infinitive,unv'ihsti,u-nv-'ihst-i
940,perfective,unvtsv'i,u-nv-ts-v'i
940,present,kanvka,ka-nv-k-a
940,present_1sg,tsinvka,tsi-nv-k-a
941,imperative,hinvkala,hi-nvkal-a
941,imperfective,kanvkalihsko'i,ka-nvkal-ihsk-o'i
941,infinitive,unvkalhti,u-nvkal-ht-i
941,perfective,unvkalvhv'i,u-nvkal-vh-v'i
941,present,kanvkaliha,ka-nvkal-ih-a
941,present_1sg,tsinvkali'a,tsi-nvkal-i'-a
942,imperative,hinvkwalotsa,hi-nvkwal-otsa
942,imperfective,kanvkwalohsko'i,ka-nvkwal-ohsk-o'i
942,infinitive,unvkwalohsti,u-nvkwal-ohst-i
942,perfective,unvkwalo'v'i,u-nvkwal-o'-v'i
942,present,kanvkwalo'a,ka-nvkwal-o'-a
942,present_1sg,tsinvkwalo'a,tsi-nvkwal-o'-a
946,imperative,hinvlhoka,hi-nvlho-ka
946,imperfective,kanvlhohiho'i,ka-nvlho-hih-o'i
946,infinitive,unvlhohsti,u-nvlho-hst-i
946,perfective,unvlholhv'i,u-nvlho-lh-v'i
946,present,kanvlhohiha,ka-nvlho-hih-a
946,present_1sg,tsinvlhohiha,tsi-nvlho-hih-a
949,imperative,hinvtsita,hi-nvts-it-a
949,imperfective,kanvtsitoho'i,ka-nvts-it-oh-o'i
949,infinitive,unvtsitahsti,u-nvts-it-ahst-i
949,perfective,unvtsitolv'i,u-nvts-it-ol-v'i
949,present,kanvtsitoha,ka-nvts-it-oh-a
949,present_1sg,tsinvtsitoha,tsi-nvts-it-oh-a
950,imperative,hinvhsi,hi-nvn*-hsi
950,imperfective,kanvneho'i,ka-nvn-eh-o'i
950,infinitive,unvnehti,u-nvn-eht-i
950,perfective,unvnelv'i,u-nvn-el-v'i
950,present,kanvneha,ka-nvn-eh-a
950,present_1sg,tsinvneha,tsi-nvn-eh-a
955,imperative,hiyahsatoyha,hiya-:hsato-yha
955,imperfective,kahsatohsko'i,ka-:hsato-hsk-o'i
955,infinitive,uwahsatohsti,uwa-:hsato-hst-i
955,perfective,uwahsatoyhv'i,uwa-:hsato-yh-v'i
955,present,kahsatohska,ka-:hsato-hsk-a
955,present_1sg,tsiyahsatohska,tsiya-:hsato-hsk-a
956,imperative,hiyahsakwaleka,hiya-:hsakwale-ka
956,imperfective,kahsakwalehiho'i,ka-:hsakwale-hih-o'i
956,infinitive,uwahsakwalehsti,uwa-:hsakwale-hst-i
956,perfective,uwahsakwalelhv'i,uwa-:hsakwale-lh-v'i
956,present,kahsakwalehiha,ka-:hsakwale-hih-a
956,present_1sg,tsiyahsakwalehiha,tsiya-:hsakwale-hih-a
960,imperative,hihsanenatvka,hi-:hsanenat-vka
960,imperfective,kahsanenatvhsko'i,ka-:hsanenat-vhsk-o'i
960,infinitive,uwahsanenatvti,uwa-:hsanenat-vt-i
960,perfective,uwahsanenatvnv'i,uwa-:hsanenat-vn-v'i
960,present,kahsanenatvhska,ka-:hsanenat-vhsk-a
960,present_1sg,tsihsanenatvhska,tsi-:hsanenat-vhsk-a
969,imperative,hihsvthvka,hi-:hsvt-hvka
969,imperfective,kahsvthvhsko'i,ka-:hsvt-hvhsk-o'i
969,infinitive,uwahsvthti,uwa-:hsvt-ht-i
969,perfective,uwahsvthanv'i,uwa-:hsvt-han-v'i
969,present,kahsvthvhska,ka-:hsvt-hvhsk-a
969,present_1sg,tsihsvthvhska,tsi-:hsvt-hvhsk-a
970,imperative,hathehsti,h-at-h-ehsti
970,imperfective,katho'i,k-at-h-o'i
970,present,katha,k-at-h-a
973,imperative,hiyathika,hiya-:t-hika
973,imperfective,kathiho'i,ka-:t-hih-o'i
973,infinitive,uwathihsti,uwa-:t-hihst-i
973,perfective,uwathilhv'i,uwa-:t-hilh-v'i
973,present,kathiha,ka-:t-hih-a
973,present_1sg,tsiyathiha,tsiya-:t-hih-a
976,imperative,hathvka,h-at-hvka
976,imperfective,kathvhsko'i,k-at-hvhsk-o'i
976,infinitive,uthti,u->at-ht-i
976,perfective,uthanv'i,u->at-han-v'i
976,present,kathvhska,k-at-hvhsk-a
976,present_1sg,ka'tvhska,k-at-'vhsk-a
979,imperative,hiyawotsa,hiy-aw-otsa
979,imperfective,kawohsko'i,k-aw-ohsk-o'i
979,infinitive,uwohsti,u->aw-ohst-i
979,perfective,uwo'v'i,u->aw-o'-v'i
979,present,kawo'a,k-aw-o'-a
979,present_1sg,tsiyawo'a,tsiy-aw-o'-a
980,imperative,hawohiliyvna,h-awohil-iy-vna
980,imperfective,kawohiliyvhsko'i,k-awohil-iy-vhsk-o'i
980,infinitive,uwohiliyvhsti,u->awohil-iy-vhst-i
980,perfective,uwohiliyvhsv'i,u->awohil-iy-vhs-v'i
980,present,kawohiliyv'a,k-awohil-iy-v'-a
980,present_1sg,kawo'iliyv'a,k-awo'il-iy-v'-a
981,imperative,hiwonhta,hi-wonht-a
981,imperfective,kawonhtihsko'i,ka-wonht-ihsk-o'i
981,infinitive,uwonhtohti,u-wonht-oht-i
981,perfective,uwonhthanv'i,u-wonht-han-v'i
981,present,kawonhtiha,ka-wonht-ih-a
981,present_1sg,tsiwonhtiha,tsi-wonht-ih-a
983,imperative,hiwonihi,hi-won-ihi
983,imperfective,kawonihsko'i,ka-won-ihsk-o'i
983,infinitive,uwonihihsti,u-won-ihihst-i
983,perfective,uwonihsv'i,u-won-ihs-v'i
983,present,kawoniha,ka-won-ih-a
983,present_1sg,tsiwoniha,tsi-won-ih-a
986,imperative,hiyewa,hi-:yew-a
986,imperfective,kayewhsko'i,ka-:yew-hsk-o'i
986,infinitive,uwayewhsti,uwa-:yew-hst-i
986,perfective,uwayewhsv'i,uwa-:yew-hs-v'i
986,present,kayewhska,ka-:yew-hsk-a
986,present_1sg,tsiyewihska,tsi-:yewi-hsk-a
993,imperative,helhuhvka,h-elhu-hvka
993,imperfective,kelhuhvhsko'i,k-elhu-hvhsk-o'i
993,infinitive,uwelhuhvhsti,uw-elhu-hvhst-i
993,perfective,uwelhunhv'i,uw-elhu-nh-v'i
993,present,kelhuhvhska,k-elhu-hvhsk-a
993,present_1sg,keluhvhska,k-elu-hvhsk-a
997,infinitive,uwelihsinvhsti,uw-elihsin-vhst-i
1014,imperative,hiyo'inuka,hiy-o'-in-uka
1014,imperfective,kohineko'i,k-oh-in-ek-o'i
1014,infinitive,uwohinvhsti,uw-oh-in-vhst-i
1014,perfective,uwohinvhsv'i,uw-oh-in-vhs-v'i
1014,present,kohineka,k-oh-in-ek-a
1014,present_1sg,tsiyo'ineka,tsiy-o'-in-ek-a
1015,imperative,hiyo'iyhtahsi,hiy-o'iyhtan*-hsi
1015,imperfective,kohiyhtaneho'i,k-ohiyhtan-eh-o'i
1015,infinitive,uwohiyhtanehti,uw-ohiyhtan-eht-i
1015,perfective,uwohiyhtanelv'i,uw-ohiyhtan-el-v'i
1015,present,kohiyhtaneha,k-ohiyhtan-eh-a
1015,present_1sg,tsiyo'iyhtaneha,tsiy-o'iyhtan-eh-a
1017,imperative,hiyoliki,hiy-oli-ki
1017,imperfective,kolhko'i,k-olh-k-o'i
1017,infinitive,uwolhihsti,uw-olh-ihst-i
1017,perfective,uwolhtsv'i,uw-olh-ts-v'i
1017,present,kolhka,k-olh-k-a
1017,present_1sg,tsiyolika,tsiy-oli-k-a
1018,imperative,holhki,h-olh-ki
1018,imperfective,kolhko'i,k-olh-k-o'i
1018,infinitive,uwolhihsti,uw-olh-ihst-i
1018,perfective,uwolhtsv'i,uw-olh-ts-v'i
1018,present,kolhka,k-olh-k-a
1018,present_1sg,kolika,k-oli-k-a
1021,imperative,holhvhi,h-olhv-hi
1021,imperfective,kolhvhsko'i,k-olhv-hsk-o'i
1021,infinitive,uwolhvhihsti,uw-olhv-hihst-i
1021,perfective,uwolhvhsv'i,uw-olhv-hs-v'i
1021,present,kolhvhska,k-olhv-hsk-a
1021,present_1sg,kolvhska,k-olv-hsk-a
1022,imperative,holhvna,h-olh-vna
1022,imperfective,kolhvhsko'i,k-olh-vhsk-o'i
1022,infinitive,uwolhvnhti,uw-olh-vnht-i
1022,perfective,uwolhvnhv'i,uw-olh-vnh-v'i
1022,present,kolhvhska,k-olh-vhsk-a
1022,present_1sg,kolhvhska,k-olh-vhsk-a
1023,imperative,hohonhta,h-ohonht-a
1023,imperfective,kohonhtihsko'i,k-ohonht-ihsk-o'i
1023,infinitive,uwohonhtohti,uw-ohonht-oht-i
1023,perfective,uwohonhthanv'i,uw-ohonht-han-v'i
1023,present,kohonhtiha,k-ohonht-ih-a
1023,present_1sg,ko'onhtiha,k-o'onht-ih-a
1024,imperative,hohohi,h-oho-hi
1024,imperfective,kohohsko'i,k-oho-hsk-o'i
1024,infinitive,uwohohihsti,uw-oho-hihst-i
1024,perfective,uwohohsv'i,uw-oho-hs-v'i
1024,present,kohohska,k-oho-hsk-a
1024,present_1sg,ko'ohska,k-o'o-hsk-a
1027,imperative,howhelvka,h-owhel-vka
1027,imperfective,kowhelihsko'i,k-owhel-ihsk-o'i
1027,infinitive,uwowheloti,uw-owhel-ot-i
1027,perfective,uwowhelanv'i,uw-owhel-an-v'i
1027,present,kowheli'a,k-owhel-i'-a
1027,present_1sg,koweli'a,k-owel-i'-a
1030,imperative,hotsanaki,h-otsan-aki
1030,imperfective,kotsanehsko'i,k-otsan-ehsk-o'i
1030,infinitive,uwotsanehsti,uw-otsan-ehst-i
1030,perfective,uwotsanehsv'i,uw-otsan-ehs-v'i
1030,present,kotsane'a,k-otsan-e'-a
1030,present_1sg,kotsane'a,k-otsan-e'-a
1038,imperative,hohstvnika,h-ohst-vn-ika
1038,imperfective,kohstvniho'i,k-ohst-vn-ih-o'i
1038,infinitive,uwohstvnihsti,uw-ohst-vn-ihst-i
1038,perfective,uwohstvnilv'i,uw-ohst-vn-il-v'i
1038,present,kohstvniha,k-ohst-vn-ih-a
1038,present_1sg,kohstvniha,k-ohst-vn-ih-a
1040,imperative,hiyohsi,hiy-ohs@-hsi
1040,imperfective,kohseho'i,k-ohs-eh-o'i
1040,infinitive,uwohsehti,uw-ohs-eht-i
1040,perfective,uwohselv'i,uw-ohs-el-v'i
1040,present,kohseha,k-ohs-eh-a
1040,present_1sg,tsiyohseha,tsiy-ohs-eh-a
1041,imperative,hothihi,h-othi-hi
1041,imperfective,kothihsko'i,k-othi-hsk-o'i
1041,infinitive,uwothihihsti,uw-othi-hihst-i
1041,perfective,uwothihsv'i,uw-othi-hs-v'i
1041,present,kothihska,k-othi-hsk-a
1041,present_1sg,kothihska,k-othi-hsk-a
1043,imperative,hothvka,h-ot-hvka
1043,imperfective,kothvhsko'i,k-ot-hvhsk-o'i
1043,infinitive,uwothti,uw-ot-ht-i
1043,perfective,uwothanv'i,uw-ot-han-v'i
1043,present,kothvhska,k-ot-hvhsk-a
1043,present_1sg,kotvhska,k-ot-vhsk-a
1044,imperative,hiyutalaki,hiy-utal-aki
1044,imperfective,kutalehsko'i,k-utal-ehsk-o'i
1044,infinitive,uwutalehsti,uw-utal-ehst-i
1044,perfective,uwutalehsv'i,uw-utal-ehs-v'i
1044,present,kutale'a,k-utal-e'-a
1044,present_1sg,tsiyutale'a,tsiy-utal-e'-a
1045,imperative,hiyutalv'vka,hiy-utal-v'vka
1045,imperfective,kutalvhsko'i,k-utal-vhsk-o'i
1045,infinitive,uwutalvti,uw-utal-vt-i
1045,perfective,uwutalvnv'i,uw-utal-vn-v'i
1045,present,kutalvhska,k-utal-vhsk-a
1045,present_1sg,tsiyutalvhska,tsiy-utal-vhsk-a
1050,imperative,huhalhvka,h-uhal-hvka
1050,imperfective,kuhalhvhsko'i,k-uhal-hvhsk-o'i
1050,infinitive,uwuhalhti,uw-uhal-ht-i
1050,perfective,uwuhalhanv'i,uw-uhal-han-v'i
1050,present,kuhalhvhska,k-uhal-hvhsk-a
1050,present_1sg,ku'alhvhska,k-u'al-hvhsk-a
1052,imperative,huhilotsa,h-uh-il-otsa
1052,imperfective,kuhilohsko'i,k-uh-il-ohsk-o'i
1052,infinitive,uwuhilohsti,uw-uh-il-ohst-i
1052,perfective,uwuhilo'v'i,uw-uh-il-o'-v'i
1052,present,kuhilo'a,k-uh-il-o'-a
1052,present_1sg,ku'ilo'a,k-u'-il-o'-a
1053,imperative,hiyu'ihsta,hiy-u'ihst-a
1053,imperfective,kuhihstihsko'i,k-uhihst-ihsk-o'i
1053,infinitive,uwuhihstohti,uw-uhihst-oht-i
1053,perfective,uwuhihsthanv'i,uw-uhihst-han-v'i
1053,present,kuhihstiha,k-uhihst-ih-a
1053,present_1sg,tsiyu'ihstiha,tsiy-u'ihst-ih-a
1055,imperative,hulhv'vka,h-ulh-v'vka
1055,imperfective,kulhvhsko'i,k-ulh-vhsk-o'i
1055,infinitive,uwulhvti,uw-ulh-vt-i
1055,perfective,uwulhvnv'i,uw-ulh-vn-v'i
1055,present,kulhvhska,k-ulh-vhsk-a
1055,present_1sg,kulhvhska,k-ulh-vhsk-a
1056,imperative,huhvka,h-u-hvka
1056,imperfective,kuhvhsko'i,k-u-hvhsk-o'i
1056,infinitive,uwuhti,uw-u-ht-i
1056,perfective,uwunhv'i,uw-u-nh-v'i
1056,present,kuhvhska,k-u-hvhsk-a
1056,present_1sg,ku'vhska,k-u-'vhsk-a
1060,imperative,hiyuthaki,hiy-uth-aki
1060,imperfective,kuthehsko'i,k-uth-ehsk-o'i
1060,infinitive,uwuthehsti,uw-uth-ehst-i
1060,perfective,uwuthehsv'i,uw-uth-ehs-v'i
1060,present,kuthe'a,k-uth-e'-a
1060,present_1sg,tsiyuthe'a,tsiy-uth-e'-a
1061,imperfective,kuthihsko'i,k-uth-ihsk-o'i
1061,infinitive,uwuthohti,uw-uth-oht-i
1061,perfective,uwuthanhv'i,uw-uth-anh-v'i
1061,present,kuthiha,k-uth-ih-a
1063,imperative,hvkuhsta,h-vkuhst-a
1063,imperfective,kvkuhstihsko'i,k-vkuhst-ihsk-o'i
1063,infinitive,uwakuhstohti,uwa->vkuhst-oht-i
1063,perfective,uwakuhsthanv'i,uwa->vkuhst-han-v'i
1063,present,kvkuhstiha,k-vkuhst-ih-a
1063,present_1sg,kvkuhstiha,k-vkuhst-ih-a
1064,imperfective,kvkuhsko'i,k-vku-hsk-o'i
1064,infinitive,uwakuhsti,uwa->vku-hst-i
1064,perfective,uwakuhsv'i,uwa->vku-hs-v'i
1064,present,kvkuhska,k-vku-hsk-a
1067,imperative,hvnhehsti,h-vn-h-ehsti
1067,imperfective,kvnho'i,k-vn-h-o'i
1067,present,kvnha,k-vn-h-a
1067,present_1sg,kvna,k-vn-a
1070,imperative,hiyvnika,hiy--vn-ika
1070,imperfective,kvnhiho'i,k--vn-hih-o'i
1070,infinitive,uwanhsti,uwa->-vn-hst-i
1070,perfective,uwanhilv'i,uwa->-vn-hil-v'i
1070,present,kvnhiha,k--vn-hih-a
1070,present_1sg,tsiyvniha,tsiy--vn-ih-a
1071,imperative,hvnhihsta,h-vnhihst-a
1071,imperfective,kvnhihstihsko'i,k-vnhihst-ihsk-o'i
1071,infinitive,uwanhihstohti,uwa->vnhihst-oht-i
1071,perfective,uwanhihsthanv'i,uwa->vnhihst-han-v'i
1071,present,kvnhihstiha,k-vnhihst-ih-a
1071,present_1sg,kvnihstiha,k-vnihst-ih-a
1076,imperative,hvtsalhvka,h-vtsal-hvka
1076,imperfective,kvtsalhvhsko'i,k-vtsal-hvhsk-o'i
1076,infinitive,uwvtsalhti,uw-vtsal-ht-i
1076,perfective,uwvtsalhanv'i,uw-vtsal-han-v'i
1076,present,kvtsalhvhska,k-vtsal-hvhsk-a
1076,present_1sg,kvtsalhvhska,k-vtsal-hvhsk-a
1078,imperative,hvnawhta,h-vnawht-a
1078,imperfective,kvnawhtihsko'i,k-vnawht-ihsk-o'i
1078,infinitive,uwanawhtohti,uwa->vnawht-oht-i
1078,perfective,uwanawhthanv'i,uwa->vnawht-han-v'i
1078,present,kvnawhtiha,k-vnawht-ih-a
1078,present_1sg,kvnawotiha,k-vnawot-ih-a
1079,imperative,hvnawohi,h-vnawo-hi
1079,imperfective,kvnawohsko'i,k-vnawo-hsk-o'i
1079,infinitive,uwanawohihsti,uwa->vnawo-hihst-i
1079,perfective,uwanawohsv'i,uwa->vnawo-hs-v'i
1079,present,kvnawohska,k-vnawo-hsk-a
1079,present_1sg,kvnawohska,k-vnawo-hsk-a
1081,imperative,hvnohsa,h-vnohsa-
1081,imperfective,kvnohsahsko'i,k-vnohsa-hsk-o'i
1081,infinitive,uwanohsahsti,uwa->vnohsa-hst-i
1081,perfective,uwanohsahv'i,uwa->vnohsa-h-v'i
1081,present,kvnohsahska,k-vnohsa-hsk-a
1081,present_1sg,kvnohsahska,k-vnohsa-hsk-a
1082,imperative,hvnhi,h-vn-hi
1082,imperfective,kvnhsko'i,k-vn-hsk-o'i
1082,infinitive,uwanhihsti,uwa->vn-hihst-i
1082,perfective,uwanhsv'i,uwa->vn-hs-v'i
1082,present,kvnhska,k-vn-hsk-a
1083,imperative,hvhskalhvka,h-vhskal-hvka
1083,imperfective,kvhskalhvhsko'i,k-vhskal-hvhsk-o'i
1083,infinitive,uwahskalhti,uwa->vhskal-ht-i
1083,perfective,uwahskalhanv'i,uwa->vhskal-han-v'i
1083,present,kvhskalhvhska,k-vhskal-hvhsk-a
1083,present_1sg,kvhskalhvhska,k-vhskal-hvhsk-a
1084,imperative,hvhskalata,h-vhskal-at-a
1084,imperfective,kvhskalatihsko'i,k-vhskal-at-ihsk-o'i
1084,infinitive,uwahskalatihsti,uwa->vhskal-at-ihst-i
1084,perfective,uwahskalatv'i,uwa->vhskal-at-v'i
1084,present,kvhskalati'a,k-vhskal-at-i'-a
1084,present_1sg,kvhskalati'a,k-vhskal-at-i'-a
1085,imperative,hiyvhskalv'vka,hiy-vhskal-v'vka
1085,imperfective,kvhskalvhsko'i,k-vhskal-vhsk-o'i
1085,infinitive,uwahskalvti,uwa->vhskal-vt-i
1085,perfective,uwahskalvnv'i,uwa->vhskal-vn-v'i
1085,present,kvhskalvhska,k-vhskal-vhsk-a
1085,present_1sg,tsiyvhskalvhska,tsiy-vhskal-vhsk-a
1086,imperative,hvhskwalotsa,h-vhskwal-otsa
1086,imperfective,kvhskwalohsko'i,k-vhskwal-ohsk-o'i
1086,infinitive,uwahskwalohsti,uwa->vhskwal-ohst-i
1086,perfective,uwahskwalo'v'i,uwa->vhskwal-o'-v'i
1086,present,kvhskwalo'a,k-vhskwal-o'-a
1086,present_1sg,kvhskwalo'a,k-vhskwal-o'-a
1087,imperative,hvthvka,h-vt-hvka
1087,imperfective,kvthvhsko'i,k-vt-hvhsk-o'i
1087,infinitive,uwvthti,uw-vt-ht-i
1087,perfective,uwvthanv'i,uw-vt-han-v'i
1087,present,kvthvhska,k-vt-hvhsk-a
1087,present_1sg,kvtvhska,k-vt-vhsk-a
1088,imperative,hvwalhvka,h-vwal-hvka
1088,imperfective,kvwalhvhsko'i,k-vwal-hvhsk-o'i
1088,infinitive,uwvwalhti,uw-vwal-ht-i
1088,perfective,uwvwalhanv'i,uw-vwal-han-v'i
1088,present,kvwalhvhska,k-vwal-hvhsk-a
1088,present_1sg,kvwalhvhska,k-vwal-hvhsk-a
1221,imperative,hinhaluhi,hi-nhalu-hi
1221,imperfective,khanaluhsko'i,kha-nalu-hsk-o'i
1221,infinitive,unhaluhihsti,u-nhalu-hihst-i
1221,perfective,unhaluhsv'i,u-nhalu-hs-v'i
1221,present,khanaluhska,kha-nalu-hsk-a
1221,present_1sg,tsinaluhska,tsi-nalu-hsk-a
1224,imperative,hinalvhsta,hi-nalvhst-a
1224,imperfective,khanalvhstihsko'i,kha-nalvhst-ihsk-o'i
1224,infinitive,unhalvhstohti,u-nhalvhst-oht-i
1224,perfective,unhalvhsthanv'i,u-nhalvhst-han-v'i
1224,present,khanalvhstiha,kha-nalvhst-ih-a
1224,present_1sg,tsinalvhstiha,tsi-nalvhst-ih-a
1229,imperative,hinhawoki,hi-nhawo-ki
1229,imperfective,khanawoko'i,kha-nawo-k-o'i
1229,infinitive,unhawohsti,u-nhawo-hst-i
1229,perfective,unhawotsv'i,u-nhawo-ts-v'i
1229,present,khanawoka,kha-nawo-k-a
1229,present_1sg,tsinawoka,tsi-nawo-k-a
