corpus_id,original_word,stem,structure,aspect,person,number,pronominal_set,noun_template,verb_root,paradigm,plural_paradigm,is_valid
35,atithohti,tithohti,nominal,,3rd,singular,a,root,tithohti,root,unknown,True
35,atithohti,:tithohti,nominal,,3rd,singular,a,root,:tithohti,root,unknown,True
35,atithohti,atithohti,nominal,,3rd,singular,a,root,atithohti,root,unknown,True
36,atla,atla,nominal,,,,,root,atla,root,unknown,True
36,atla,tla,nominal,,3rd,singular,a,root,tla,root,unknown,True
36,atla,:tla,nominal,,3rd,singular,a,root,:tla,root,unknown,True
36,atla,atla,nominal,,3rd,singular,a,root,atla,root,unknown,True
37,atlawa'tv'i,atlawa'tv',nominal,imperfective,,,,agentive,atlawa'tv',stative,unknown,False
37,atlawa'tv'i,tlawa'tv',nominal,imperfective,3rd,singular,a,agentive,tlawa'tv',stative,inanimate,True
37,atlawa'tv'i,:tlawa'tv',nominal,imperfective,3rd,singular,a,agentive,:tlawa'tv',stative,inanimate,True
37,atlawa'tv'i,atlawa'tv',nominal,imperfective,3rd,singular,a,agentive,atlawa'tv',stative,unknown,False
37,atlawa'tv'i,atlawa't,verby,perfective,,,,completive,atlawa't,stative-eh,unknown,False
37,atlawa'tv'i,tlawa't,verby,perfective,3rd,singular,a,completive,tlawa't,a,inanimate,True
37,atlawa'tv'i,:tlawa't,verby,perfective,3rd,singular,a,completive,:tlawa't,a,inanimate,True
37,atlawa'tv'i,atlawa't,verby,perfective,3rd,singular,a,completive,atlawa't,stative-eh,unknown,False
37,atlawa'tv'i,atlawa't,verby,imperfective,,,,incompletive,atlawa't,stative,unknown,False
37,atlawa'tv'i,tlawa't,verby,imperfective,3rd,singular,a,incompletive,tlawa't,stative,inanimate,True
37,atlawa'tv'i,:tlawa't,verby,imperfective,3rd,singular,a,incompletive,:tlawa't,stative,inanimate,True
37,atlawa'tv'i,atlawa't,verby,imperfective,3rd,singular,a,incompletive,atlawa't,stative,unknown,False
37,atlawa'tv'i,atlawa'tv'i,nominal,,,,,root,atlawa'tv'i,root,unknown,True
37,atlawa'tv'i,tlawa'tv'i,nominal,,3rd,singular,a,root,tlawa'tv'i,root,unknown,True
37,atlawa'tv'i,:tlawa'tv'i,nominal,,3rd,singular,a,root,:tlawa'tv'i,root,unknown,True
37,atlawa'tv'i,atlawa'tv'i,nominal,,3rd,singular,a,root,atlawa'tv'i,root,unknown,True
38,atle'ihsti,atle'ihst,nominal,imperfective,,,,agentive,atle'ihst,stative,unknown,True
38,atle'ihsti,tle'ihst,nominal,imperfective,3rd,singular,a,agentive,tle'ihst,stative,unknown,True
38,atle'ihsti,:tle'ihst,nominal,imperfective,3rd,singular,a,agentive,:tle'ihst,stative,unknown,True
38,atle'ihsti,atle'ihst,nominal,imperfective,3rd,singular,a,agentive,atle'ihst,stative,unknown,True
38,atle'ihsti,atle'ihsti,nominal,,,,,root,atle'ihsti,root,unknown,True
38,atle'ihsti,tle'ihsti,nominal,,3rd,singular,a,root,tle'ihsti,root,unknown,True
38,atle'ihsti,:tle'ihsti,nominal,,3rd,singular,a,root,:tle'ihsti,root,unknown,True
38,atle'ihsti,atle'ihsti,nominal,,3rd,singular,a,root,atle'ihsti,root,unknown,True
39,atlehsato,atlehsato,nominal,,,,,root,atlehsato,root,unknown,True
39,atlehsato,tlehsato,nominal,,3rd,singular,a,root,tlehsato,root,unknown,True
39,atlehsato,:tlehsato,nominal,,3rd,singular,a,root,:tlehsato,root,unknown,True
39,atlehsato,atlehsato,nominal,,3rd,singular,a,root,atlehsato,root,unknown,True
40,atlehskv'i,atlehskv',nominal,imperfective,,,,agentive,atlehskv',stative,unknown,False
40,atlehskv'i,tlehskv',nominal,imperfective,3rd,singular,a,agentive,tlehskv',stative,inanimate,True
40,atlehskv'i,:tlehskv',nominal,imperfective,3rd,singular,a,agentive,:tlehskv',stative,inanimate,True
40,atlehskv'i,atlehskv',nominal,imperfective,3rd,singular,a,agentive,atlehskv',stative,unknown,False
40,atlehskv'i,atlehsk,verby,perfective,,,,completive,atlehsk,stative-eh,unknown,False
40,atlehskv'i,tlehsk,verby,perfective,3rd,singular,a,completive,tlehsk,a,inanimate,True
40,atlehskv'i,:tlehsk,verby,perfective,3rd,singular,a,completive,:tlehsk,a,inanimate,True
40,atlehskv'i,atlehsk,verby,perfective,3rd,singular,a,completive,atlehsk,stative-eh,unknown,False
40,atlehskv'i,atlehsk,verby,imperfective,,,,incompletive,atlehs,stative-k,unknown,False
40,atlehskv'i,tlehsk,verby,imperfective,3rd,singular,a,incompletive,tlehsk,stative,inanimate,True
40,atlehskv'i,:tlehsk,verby,imperfective,3rd,singular,a,incompletive,:tlehsk,stative,inanimate,True
40,atlehskv'i,atlehsk,verby,imperfective,3rd,singular,a,incompletive,atlehs,stative-k,unknown,False
40,atlehskv'i,atlehskv'i,nominal,,,,,root,atlehskv'i,root,unknown,True
40,atlehskv'i,tlehskv'i,nominal,,3rd,singular,a,root,tlehskv'i,root,unknown,True
40,atlehskv'i,:tlehskv'i,nominal,,3rd,singular,a,root,:tlehskv'i,root,unknown,True
40,atlehskv'i,atlehskv'i,nominal,,3rd,singular,a,root,atlehskv'i,root,unknown,True
41,atli'ato,atli'ato,nominal,,,,,root,atli'ato,root,unknown,True
41,atli'ato,tli'ato,nominal,,3rd,singular,a,root,tli'ato,root,unknown,True
41,atli'ato,:tli'ato,nominal,,3rd,singular,a,root,:tli'ato,root,unknown,True
41,atli'ato,atli'ato,nominal,,3rd,singular,a,root,atli'ato,root,unknown,True
42,atlihstohti,atlihstoht,nominal,imperfective,,,,agentive,atlihstoht,stative,unknown,False
42,atlihstohti,tlihstoht,nominal,imperfective,3rd,singular,a,agentive,tlihstoht,stative,unknown,False
42,atlihstohti,:tlihstoht,nominal,imperfective,3rd,singular,a,agentive,:tlihstoht,stative,unknown,False
42,atlihstohti,atlihstoht,nominal,imperfective,3rd,singular,a,agentive,atlihstoht,stative,unknown,False
42,atlihstohti,atlihstohti,nominal,,,,,root,atlihstohti,root,unknown,True
42,atlihstohti,tlihstohti,nominal,,3rd,singular,a,root,tlihstohti,root,unknown,True
42,atlihstohti,:tlihstohti,nominal,,3rd,singular,a,root,:tlihstohti,root,unknown,True
42,atlihstohti,atlihstohti,nominal,,3rd,singular,a,root,atlihstohti,root,unknown,True
43,atolanvhsti,atolanvhst,nominal,imperfective,,,,agentive,atolanvhst,stative,unknown,False
43,atolanvhsti,tolanvhst,nominal,imperfective,3rd,singular,a,agentive,tolanvhst,stative,unknown,False
43,atolanvhsti,:tolanvhst,nominal,imperfective,3rd,singular,a,agentive,:tolanvhst,stative,unknown,False
43,atolanvhsti,atolanvhst,nominal,imperfective,3rd,singular,a,agentive,atolanvhst,stative,unknown,False
43,atolanvhsti,atolanvhsti,nominal,,,,,root,atolanvhsti,root,unknown,True
43,atolanvhsti,tolanvhsti,nominal,,3rd,singular,a,root,tolanvhsti,root,unknown,True
43,atolanvhsti,:tolanvhsti,nominal,,3rd,singular,a,root,:tolanvhsti,root,unknown,True
43,atolanvhsti,atolanvhsti,nominal,,3rd,singular,a,root,atolanvhsti,root,unknown,True
44,atonihski,atonihsk,nominal,imperfective,,,,agentive,atonihs,stative-k,unknown,False
44,atonihski,tonihsk,nominal,imperfective,3rd,singular,a,agentive,tonihs,stative-k,unknown,False
44,atonihski,:tonihsk,nominal,imperfective,3rd,singular,a,agentive,:tonihs,stative-k,unknown,False
44,atonihski,atonihsk,nominal,imperfective,3rd,singular,a,agentive,atonihs,stative-k,unknown,False
44,atonihski,atonihski,nominal,,,,,root,atonihski,root,unknown,True
44,atonihski,tonihski,nominal,,3rd,singular,a,root,tonihski,root,unknown,True
44,atonihski,:tonihski,nominal,,3rd,singular,a,root,:tonihski,root,unknown,True
44,atonihski,atonihski,nominal,,3rd,singular,a,root,atonihski,root,unknown,True
45,atutalehsti,atutalehst,nominal,imperfective,,,,agentive,atutalehst,stative,unknown,True
45,atutalehsti,tutalehst,nominal,imperfective,3rd,singular,a,agentive,tutalehst,stative,unknown,True
45,atutalehsti,:tutalehst,nominal,imperfective,3rd,singular,a,agentive,:tutalehst,stative,unknown,True
45,atutalehsti,atutalehst,nominal,imperfective,3rd,singular,a,agentive,atutalehst,stative,unknown,True
45,atutalehsti,atutalehsti,nominal,,,,,root,atutalehsti,root,unknown,True
45,atutalehsti,tutalehsti,nominal,,3rd,singular,a,root,tutalehsti,root,unknown,True
45,atutalehsti,:tutalehsti,nominal,,3rd,singular,a,root,:tutalehsti,root,unknown,True
45,atutalehsti,atutalehsti,nominal,,3rd,singular,a,root,atutalehsti,root,unknown,True
46,Atvtsi,Atvts,nominal,imperfective,,,,agentive,Atvts,stative,unknown,False
46,Atvtsi,Atvtsi,nominal,,,,,root,Atvtsi,root,unknown,True
47,atvnelihski,atvnelihsk,nominal,imperfective,,,,agentive,atvnelihs,stative-k,unknown,False
47,atvnelihski,tvnelihsk,nominal,imperfective,3rd,singular,a,agentive,tvnelihs,stative-k,unknown,False
47,atvnelihski,:tvnelihsk,nominal,imperfective,3rd,singular,a,agentive,:tvnelihs,stative-k,unknown,False
47,atvnelihski,atvnelihsk,nominal,imperfective,3rd,singular,a,agentive,atvnelihs,stative-k,unknown,False
47,atvnelihski,atvnelihski,nominal,,,,,root,atvnelihski,root,unknown,True
47,atvnelihski,tvnelihski,nominal,,3rd,singular,a,root,tvnelihski,root,unknown,True
47,atvnelihski,:tvnelihski,nominal,,3rd,singular,a,root,:tvnelihski,root,unknown,True
47,atvnelihski,atvnelihski,nominal,,3rd,singular,a,root,atvnelihski,root,unknown,True
48,akaluka,akaluka,nominal,,,,,root,akaluka,root,unknown,True
48,akaluka,kaluka,nominal,,3rd,singular,a,root,kaluka,root,unknown,True
48,akaluka,:kaluka,nominal,,3rd,singular,a,root,:kaluka,root,unknown,True
48,akaluka,akaluka,nominal,,3rd,singular,a,root,akaluka,root,unknown,True
49,aka'nakhthi,aka'nakhth,nominal,imperfective,,,,agentive,aka'nakht,stative-h,unknown,False
49,aka'nakhthi,ka'nakhth,nominal,imperfective,3rd,singular,a,agentive,ka'nakhth,stative,animate,True
49,aka'nakhthi,:ka'nakhth,nominal,imperfective,3rd,singular,a,agentive,:ka'nakhth,stative,animate,True
49,aka'nakhthi,aka'nakhth,nominal,imperfective,3rd,singular,a,agentive,aka'nakht,stative-h,unknown,False
49,aka'nakhthi,aka'nakhthi,nominal,,,,,root,aka'nakhthi,root,unknown,True
49,aka'nakhthi,ka'nakhthi,nominal,,3rd,singular,a,root,ka'nakhthi,root,unknown,True
49,aka'nakhthi,:ka'nakhthi,nominal,,3rd,singular,a,root,:ka'nakhthi,root,unknown,True
49,aka'nakhthi,aka'nakhthi,nominal,,3rd,singular,a,root,aka'nakhthi,root,unknown,True
50,akayaluti,akayalut,nominal,imperfective,,,,agentive,akayalut,stative,unknown,False
50,akayaluti,kayalut,nominal,imperfective,3rd,singular,a,agentive,kayalut,stative,unknown,False
50,akayaluti,:kayalut,nominal,imperfective,3rd,singular,a,agentive,:kayalut,stative,unknown,False
50,akayaluti,akayalut,nominal,imperfective,3rd,singular,a,agentive,akayalut,stative,unknown,False
50,akayaluti,akayaluti,nominal,,,,,root,akayaluti,root,unknown,True
50,akayaluti,kayaluti,nominal,,3rd,singular,a,root,kayaluti,root,unknown,True
50,akayaluti,:kayaluti,nominal,,3rd,singular,a,root,:kayaluti,root,unknown,True
50,akayaluti,akayaluti,nominal,,3rd,singular,a,root,akayaluti,root,unknown,True
51,akayvlike'i,akayvlike',nominal,imperfective,,,,agentive,akayvlike',stative,unknown,False
51,akayvlike'i,kayvlike',nominal,imperfective,3rd,singular,a,agentive,kayvlike',stative,animate,True
51,akayvlike'i,:kayvlike',nominal,imperfective,3rd,singular,a,agentive,:kayvlike',stative,animate,True
51,akayvlike'i,akayvlike',nominal,imperfective,3rd,singular,a,agentive,akayvlike',stative,unknown,False
51,akayvlike'i,akayvlike'i,nominal,,,,,root,akayvlike'i,root,unknown,True
51,akayvlike'i,kayvlike'i,nominal,,3rd,singular,a,root,kayvlike'i,root,unknown,True
51,akayvlike'i,:kayvlike'i,nominal,,3rd,singular,a,root,:kayvlike'i,root,unknown,True
51,akayvlike'i,akayvlike'i,nominal,,3rd,singular,a,root,akayvlike'i,root,unknown,True
52,akeyha,akeyha,nominal,,,,,root,akeyha,root,unknown,True
52,akeyha,keyha,nominal,,3rd,singular,a,root,keyha,root,unknown,True
52,akeyha,:keyha,nominal,,3rd,singular,a,root,:keyha,root,unknown,True
52,akeyha,akeyha,nominal,,3rd,singular,a,root,akeyha,root,unknown,True
53,akeyhutsa,akeyhutsa,nominal,,,,,root,akeyhutsa,root,unknown,True
53,akeyhutsa,keyhutsa,nominal,,3rd,singular,a,root,keyhutsa,root,unknown,True
53,akeyhutsa,:keyhutsa,nominal,,3rd,singular,a,root,:keyhutsa,root,unknown,True
53,akeyhutsa,akeyhutsa,nominal,,3rd,singular,a,root,akeyhutsa,root,unknown,True
54,akilhiyi,akilhiy,nominal,imperfective,,,,agentive,akilhiy,stative,unknown,True
54,akilhiyi,kilhiy,nominal,imperfective,3rd,singular,a,agentive,kilhiy,stative,unknown,True
54,akilhiyi,:kilhiy,nominal,imperfective,3rd,singular,a,agentive,:kilhiy,stative,unknown,True
54,akilhiyi,akilhiy,nominal,imperfective,3rd,singular,a,agentive,akilhiy,stative,unknown,True
54,akilhiyi,akilhiyi,nominal,,,,,root,akilhiyi,root,unknown,True
54,akilhiyi,kilhiyi,nominal,,3rd,singular,a,root,kilhiyi,root,unknown,True
54,akilhiyi,:kilhiyi,nominal,,3rd,singular,a,root,:kilhiyi,root,unknown,True
54,akilhiyi,akilhiyi,nominal,,3rd,singular,a,root,akilhiyi,root,unknown,True
55,akina,akina,nominal,,,,,root,akina,root,unknown,True
55,akina,kina,nominal,,3rd,singular,a,root,kina,root,unknown,True
55,akina,:kina,nominal,,3rd,singular,a,root,:kina,root,unknown,True
55,akina,akina,nominal,,3rd,singular,a,root,akina,root,unknown,True
56,akihsti,akihst,nominal,imperfective,,,,agentive,akihst,stative,unknown,True
56,akihsti,kihst,nominal,imperfective,3rd,singular,a,agentive,kihst,stative,unknown,True
56,akihsti,:kihst,nominal,imperfective,3rd,singular,a,agentive,:kihst,stative,unknown,True
56,akihsti,akihst,nominal,imperfective,3rd,singular,a,agentive,akihst,stative,unknown,True
56,akihsti,akihsti,nominal,,,,,root,akihsti,root,unknown,True
56,akihsti,kihsti,nominal,,3rd,singular,a,root,kihsti,root,unknown,True
56,akihsti,:kihsti,nominal,,3rd,singular,a,root,:kihsti,root,unknown,True
56,akihsti,akihsti,nominal,,3rd,singular,a,root,akihsti,root,unknown,True
57,akihsi,akihs,nominal,imperfective,,,,agentive,aki,stative-s,unknown,False
57,akihsi,kihs,nominal,imperfective,3rd,singular,a,agentive,kihs,stative,animate,True
57,akihsi,:kihs,nominal,imperfective,3rd,singular,a,agentive,:kihs,stative,animate,True
57,akihsi,akihs,nominal,imperfective,3rd,singular,a,agentive,aki,stative-s,unknown,False
57,akihsi,akihsi,nominal,,,,,root,akihsi,root,unknown,True
57,akihsi,kihsi,nominal,,3rd,singular,a,root,kihsi,root,unknown,True
57,akihsi,:kihsi,nominal,,3rd,singular,a,root,:kihsi,root,unknown,True
57,akihsi,akihsi,nominal,,3rd,singular,a,root,akihsi,root,unknown,True
58,akola,akola,nominal,,,,,root,akola,root,unknown,True
58,akola,kola,nominal,,3rd,singular,a,root,kola,root,unknown,True
58,akola,:kola,nominal,,3rd,singular,a,root,:kola,root,unknown,True
58,akola,akola,nominal,,3rd,singular,a,root,akola,root,unknown,True
59,akona,akona,nominal,,,,,root,akona,root,unknown,True
59,akona,kona,nominal,,3rd,singular,a,root,kona,root,unknown,True
59,akona,:kona,nominal,,3rd,singular,a,root,:kona,root,unknown,True
59,akona,akona,nominal,,3rd,singular,a,root,akona,root,unknown,True
60,akohstakihsti,akohstakihst,nominal,imperfective,,,,agentive,akohstakihst,stative,unknown,True
60,akohstakihsti,kohstakihst,nominal,imperfective,3rd,singular,a,agentive,kohstakihst,stative,unknown,True
60,akohstakihsti,:kohstakihst,nominal,imperfective,3rd,singular,a,agentive,:kohstakihst,stative,unknown,True
60,akohstakihsti,akohstakihst,nominal,imperfective,3rd,singular,a,agentive,akohstakihst,stative,unknown,True
60,akohstakihsti,akohstakihsti,nominal,,,,,root,akohstakihsti,root,unknown,True
60,akohstakihsti,kohstakihsti,nominal,,3rd,singular,a,root,kohstakihsti,root,unknown,True
60,akohstakihsti,:kohstakihsti,nominal,,3rd,singular,a,root,:kohstakihsti,root,unknown,True
60,akohstakihsti,akohstakihsti,nominal,,3rd,singular,a,root,akohstakihsti,root,unknown,True
61,akowhthvhti,akowhthvht,nominal,imperfective,,,,agentive,akowhthvht,stative,unknown,True
61,akowhthvhti,kowhthvht,nominal,imperfective,3rd,singular,a,agentive,kowhthvht,stative,unknown,True
61,akowhthvhti,:kowhthvht,nominal,imperfective,3rd,singular,a,agentive,:kowhthvht,stative,unknown,True
61,akowhthvhti,akowhthvht,nominal,imperfective,3rd,singular,a,agentive,akowhthvht,stative,unknown,True
61,akowhthvhti,akowhthvhti,nominal,,,,,root,akowhthvhti,root,unknown,True
61,akowhthvhti,kowhthvhti,nominal,,3rd,singular,a,root,kowhthvhti,root,unknown,True
61,akowhthvhti,:kowhthvhti,nominal,,3rd,singular,a,root,:kowhthvhti,root,unknown,True
61,akowhthvhti,akowhthvhti,nominal,,3rd,singular,a,root,akowhthvhti,root,unknown,True
62,Akuhsa,Akuhsa,nominal,,,,,root,Akuhsa,root,unknown,True
63,akvtakeni,akvtaken,nominal,imperfective,,,,agentive,akvtaken,stative,unknown,True
63,akvtakeni,kvtaken,nominal,imperfective,3rd,singular,a,agentive,kvtaken,stative,unknown,True
63,akvtakeni,:kvtaken,nominal,imperfective,3rd,singular,a,agentive,:kvtaken,stative,unknown,True
63,akvtakeni,akvtaken,nominal,imperfective,3rd,singular,a,agentive,akvtaken,stative,unknown,True
63,akvtakeni,akvtakeni,nominal,,,,,root,akvtakeni,root,unknown,True
63,akvtakeni,kvtakeni,nominal,,3rd,singular,a,root,kvtakeni,root,unknown,True
63,akvtakeni,:kvtakeni,nominal,,3rd,singular,a,root,:kvtakeni,root,unknown,True
63,akvtakeni,akvtakeni,nominal,,3rd,singular,a,root,akvtakeni,root,unknown,True
64,akvnhake'i,akvnhake',nominal,imperfective,,,,agentive,akvnhake',stative,unknown,False
64,akvnhake'i,kvnhake',nominal,imperfective,3rd,singular,a,agentive,kvnhake',stative,animate,True
64,akvnhake'i,:kvnhake',nominal,imperfective,3rd,singular,a,agentive,:kvnhake',stative,animate,True
64,akvnhake'i,akvnhake',nominal,imperfective,3rd,singular,a,agentive,akvnhake',stative,unknown,False
64,akvnhake'i,akvnhake'i,nominal,,,,,root,akvnhake'i,root,unknown,True
64,akvnhake'i,kvnhake'i,nominal,,3rd,singular,a,root,kvnhake'i,root,unknown,True
64,akvnhake'i,:kvnhake'i,nominal,,3rd,singular,a,root,:kvnhake'i,root,unknown,True
64,akvnhake'i,akvnhake'i,nominal,,3rd,singular,a,root,akvnhake'i,root,unknown,True
65,ahalata,ahalata,nominal,,,,,root,ahalata,root,unknown,True
65,ahalata,halata,nominal,,3rd,singular,a,root,halata,root,unknown,True
65,ahalata,:halata,nominal,,3rd,singular,a,root,:halata,root,unknown,True
65,ahalata,ahalata,nominal,,3rd,singular,a,root,ahalata,root,unknown,True
66,ahawi,ahaw,nominal,imperfective,,,,agentive,ahaw,stative,unknown,False
66,ahawi,haw,nominal,imperfective,3rd,singular,a,agentive,haw,stative,unknown,False
66,ahawi,:haw,nominal,imperfective,3rd,singular,a,agentive,:haw,stative,unknown,False
66,ahawi,ahaw,nominal,imperfective,3rd,singular,a,agentive,ahaw,stative,unknown,False
66,ahawi,ahawi,nominal,,,,,root,ahawi,root,unknown,True
66,ahawi,hawi,nominal,,3rd,singular,a,root,hawi,root,unknown,True
66,ahawi,:hawi,nominal,,3rd,singular,a,root,:hawi,root,unknown,True
66,ahawi,ahawi,nominal,,3rd,singular,a,root,ahawi,root,unknown,True
67,ahilvhsti'i,ahilvhsti',nominal,imperfective,,,,agentive,ahilvhsti',stative,unknown,False
67,ahilvhsti'i,hilvhsti',nominal,imperfective,3rd,singular,a,agentive,hilvhsti',stative,unknown,False
67,ahilvhsti'i,:hilvhsti',nominal,imperfective,3rd,singular,a,agentive,:hilvhsti',stative,unknown,False
67,ahilvhsti'i,ahilvhsti',nominal,imperfective,3rd,singular,a,agentive,ahilvhsti',stative,unknown,False
67,ahilvhsti'i,ahilvhsti'i,nominal,,,,,root,ahilvhsti'i,root,unknown,True
67,ahilvhsti'i,hilvhsti'i,nominal,,3rd,singular,a,root,hilvhsti'i,root,unknown,True
67,ahilvhsti'i,:hilvhsti'i,nominal,,3rd,singular,a,root,:hilvhsti'i,root,unknown,True
67,ahilvhsti'i,ahilvhsti'i,nominal,,3rd,singular,a,root,ahilvhsti'i,root,unknown,True
68,alhawitihski,alhawitihsk,nominal,imperfective,,,,agentive,alhawitihs,stative-k,unknown,False
68,alhawitihski,lhawitihsk,nominal,imperfective,3rd,singular,a,agentive,lhawitihs,stative-k,unknown,False
68,alhawitihski,:lhawitihsk,nominal,imperfective,3rd,singular,a,agentive,:lhawitihs,stative-k,unknown,False
68,alhawitihski,alhawitihsk,nominal,imperfective,3rd,singular,a,agentive,alhawitihs,stative-k,unknown,False
68,alhawitihski,alhawitihski,nominal,,,,,root,alhawitihski,root,unknown,True
