corpus_id,original_word,stem,structure,aspect,person,number,pronominal_set
195,ayvwi,:yvwi,nominal,,3rd,singular,a
195,ayvwi,ayvwi,nominal,,3rd,singular,a
196,ayvwi,ayvw,nominal,imperfective,,,
196,ayvwi,yvw,nominal,imperfective,3rd,singular,a
196,ayvwi,:yvw,nominal,imperfective,3rd,singular,a
196,ayvwi,ayvw,nominal,imperfective,3rd,singular,a
196,ayvwi,ayvwi,nominal,,,,
196,ayvwi,yvwi,nominal,,3rd,singular,a
196,ayvwi,:yvwi,nominal,,3rd,singular,a
196,ayvwi,ayvwi,nominal,,3rd,singular,a
197,ayvwiya'i,ayvwiya',nominal,imperfective,,,
197,ayvwiya'i,yvwiya',nominal,imperfective,3rd,singular,a
197,ayvwiya'i,:yvwiya',nominal,imperfective,3rd,singular,a
197,ayvwiya'i,ayvwiya',nominal,imperfective,3rd,singular,a
197,ayvwiya'i,ayvwiya'i,nominal,,,,
197,ayvwiya'i,yvwiya'i,nominal,,3rd,singular,a
197,ayvwiya'i,:yvwiya'i,nominal,,3rd,singular,a
197,ayvwiya'i,ayvwiya'i,nominal,,3rd,singular,a
198,ayvwuneka,ayvwuneka,nominal,,,,
198,ayvwuneka,yvwuneka,nominal,,3rd,singular,a
198,ayvwuneka,:yvwuneka,nominal,,3rd,singular,a
198,ayvwuneka,ayvwuneka,nominal,,3rd,singular,a
199,ayvwuneka,ayvwuneka,nominal,,,,
199,ayvwuneka,yvwuneka,nominal,,3rd,singular,a
199,ayvwuneka,:yvwuneka,nominal,,3rd,singular,a
199,ayvwuneka,ayvwuneka,nominal,,3rd,singular,a
200,ayoneka,ayoneka,nominal,,,,
200,ayoneka,yoneka,nominal,,3rd,singular,a
200,ayoneka,:yoneka,nominal,,3rd,singular,a
200,ayoneka,ayoneka,nominal,,3rd,singular,a
201,ayoneka,ayoneka,nominal,,,,
201,ayoneka,yoneka,nominal,,3rd,singular,a
201,ayoneka,:yoneka,nominal,,3rd,singular,a
201,ayoneka,ayoneka,nominal,,3rd,singular,a
202,tshinohska,tshinohska,nominal,,,,
203,tshuhka,tshuhka,nominal,,,,
204,tatanhawhstv'i nvnohi,tatanhawhstv'i nvnoh,nominal,imperfective,,,
204,tatanhawhstv'i nvnohi,tatanhawhstv'i nvnohi,nominal,,,,
205,takvna,takvna,nominal,,,,
206,takwalela,takwalela,nominal,,,,
207,tanhawa,tanhawa,nominal,,,,
208,Danhuko'i,Danhuko',nominal,imperfective,,,
208,Danhuko'i,Danhuko'i,nominal,,,,
209,takhsi,takhs,nominal,imperfective,,,
209,takhsi,takhsi,nominal,,,,
210,takhsi,takhs,nominal,imperfective,,,
210,takhsi,takhsi,nominal,,,,
211,takwhsani,takwhsan,nominal,imperfective,,,
211,takwhsani,takwhsani,nominal,,,,
212,talala,talala,nominal,,,,
213,Dalikwa,Dalikwa,nominal,,,,
214,tamaka,tamaka,nominal,,,,
215,Danihstayohihv'i,Danihstayohihv',nominal,imperfective,,,
215,Danihstayohihv'i,Danihstayohih,verby,perfective,,,
215,Danihstayohihv'i,Danihstayohih,verby,imperfective,,,
215,Danihstayohihv'i,Danihstayohihv'i,nominal,,,,
216,tawihskala,tawihskala,nominal,,,,
217,tawoli,tawol,nominal,imperfective,,,
217,tawoli,tawoli,nominal,,,,
218,tawoliyuhsti,tawoliyuhst,nominal,imperfective,,,
218,tawoliyuhsti,tawoliyuhsti,nominal,,,,
219,tekalhti,tekalht,nominal,imperfective,,,
219,tekalhti,tekalhti,nominal,,,,
220,tehaluyi,tehaluy,nominal,imperfective,,,
220,tehaluyi,tehaluyi,nominal,,,,
221,titshvhsti,titshvhst,nominal,imperfective,,,
221,titshvhsti,titshvhsti,nominal,,,,
222,titahihi,titahih,nominal,imperfective,,,
222,titahihi,titahihi,nominal,,,,
223,titahi'litahsti'i,titahi'litahsti',nominal,imperfective,,,
223,titahi'litahsti'i,titahi'litahsti'i,nominal,,,,
224,titalhilohstihski,titalhilohstihsk,nominal,imperfective,,,
224,titalhilohstihski,titalhilohstihski,nominal,,,,
225,titalhilohsthanv'i,titalhilohsthanv',nominal,imperfective,,,
225,titalhilohsthanv'i,titalhilohsthan,verby,perfective,,,
225,titalhilohsthanv'i,titalhilohsthan,verby,imperfective,,,
225,titalhilohsthanv'i,titalhilohsthanv'i,nominal,,,,
226,titanhawita,titanhawita,nominal,,,,
227,titanhehsehski,titanhehsehsk,nominal,imperfective,,,
227,titanhehsehski,titanhehsehski,nominal,,,,
228,titanhvwihski,titanhvwihsk,nominal,imperfective,,,
228,titanhvwihski,titanhvwihski,nominal,,,,
229,titayhelhohi,titayhelhoh,nominal,imperfective,,,
229,titayhelhohi,titayhelhohi,nominal,,,,
230,titanhthohsti,titanhthohst,nominal,imperfective,,,
230,titanhthohsti,titanhthohsti,nominal,,,,
231,titanihsohti'i,titanihsohti',nominal,imperfective,,,
231,titanihsohti'i,titanihsohti'i,nominal,,,,
232,titaniyihski,titaniyihsk,nominal,imperfective,,,
232,titaniyihski,titaniyihski,nominal,,,,
233,titahstayvhvhski,titahstayvhvhsk,nominal,imperfective,,,
233,titahstayvhvhski,titahstayvhvhski,nominal,,,,
234,titahstoyehski,titahstoyehsk,nominal,imperfective,,,
234,titahstoyehski,titahstoyehski,nominal,,,,
235,titahstuti'i,titahstuti',nominal,imperfective,,,
235,titahstuti'i,titahstuti'i,nominal,,,,
236,titathinhitohi,titathinhitoh,nominal,imperfective,,,
236,titathinhitohi,titathinhitohi,nominal,,,,
237,titatholhstihski,titatholhstihsk,nominal,imperfective,,,
237,titatholhstihski,titatholhstihski,nominal,,,,
238,Ditawohski,Ditawohsk,nominal,imperfective,,,
238,Ditawohski,Ditawohski,nominal,,,,
239,titelhohkwahski,titelhohkwahsk,nominal,imperfective,,,
239,titelhohkwahski,titelhohkwahski,nominal,,,,
240,titeyhohvhski,titeyhohvhsk,nominal,imperfective,,,
240,titeyhohvhski,titeyhohvhski,nominal,,,,
241,titlohihsti'i,titlohihsti',nominal,imperfective,,,
241,titlohihsti'i,titlohihsti'i,nominal,,,,
242,titlvkwhihstohti,titlvkwhihstoht,nominal,imperfective,,,
242,titlvkwhihstohti,titlvkwhihstohti,nominal,,,,
243,tikatvti,tikatvt,nominal,imperfective,,,
243,tikatvti,tikatvti,nominal,,,,
244,tikalawihsti'i,tikalawihsti',nominal,imperfective,,,
244,tikalawihsti'i,tikalawihsti'i,nominal,,,,
245,tikalokihski,tikalokihsk,nominal,imperfective,,,
245,tikalokihski,tikalokihski,nominal,,,,
246,tikalvnvhi,tikalvnvh,nominal,imperfective,,,
246,tikalvnvhi,tikalvnvhi,nominal,,,,
247,tikanotsalhti,tikanotsalht,nominal,imperfective,,,
247,tikanotsalhti,tikanotsalhti,nominal,,,,
248,tikanhsoti'i,tikanhsoti',nominal,imperfective,,,
248,tikanhsoti'i,tikanhsoti'i,nominal,,,,
249,tikanulatsi,tikanulats,nominal,imperfective,,,
249,tikanulatsi,tikanulatsi,nominal,,,,
250,tikathti'i,tikathti',nominal,imperfective,,,
250,tikathti'i,tikathti'i,nominal,,,,
251,tikathihsti,tikathihst,nominal,imperfective,,,
251,tikathihsti,tikathihsti,nominal,,,,
252,tikowheli,tikowhel,nominal,imperfective,,,
252,tikowheli,tikowheli,nominal,,,,
253,tikowheloti,tikowhelot,nominal,imperfective,,,
253,tikowheloti,tikowheloti,nominal,,,,
254,tikohsihsohti,tikohsihsoht,nominal,imperfective,,,
254,tikohsihsohti,tikohsihsohti,nominal,,,,
255,tikulhtihski,tikulhtihsk,nominal,imperfective,,,
255,tikulhtihski,tikulhtihski,nominal,,,,
256,tikukhtihski,tikukhtihsk,nominal,imperfective,,,
256,tikukhtihski,tikukhtihski,nominal,,,,
257,tihihi,tihih,nominal,imperfective,,,
257,tihihi,tihihi,nominal,,,,
258,tilhinohehti'i,tilhinohehti',nominal,imperfective,,,
258,tilhinohehti'i,tilhinohehti'i,nominal,,,,
259,tilhthateki,tilhthatek,nominal,imperfective,,,
259,tilhthateki,tilhthateki,nominal,,,,
260,tinhawo,tinhawo,nominal,,,,
261,tinhawohstohti,tinhawohstoht,nominal,imperfective,,,
261,tinhawohstohti,tinhawohstohti,nominal,,,,
262,tinhehihi,tinhehih,nominal,imperfective,,,
262,tinhehihi,tinhehihi,nominal,,,,
263,tinhehskehski,tinhehskehsk,nominal,imperfective,,,
263,tinhehskehski,tinhehskehski,nominal,,,,
264,tiyhvkihsti,tiyhvkihst,nominal,imperfective,,,
264,tiyhvkihsti,tiyhvkihsti,nominal,,,,
265,Ditsalaki,Ditsalak,nominal,imperfective,,,
265,Ditsalaki,Ditsalaki,nominal,,,,
266,tikhalvkv'i,tikhalvkv',nominal,imperfective,,,
266,tikhalvkv'i,tikhalvk,verby,perfective,,,
266,tikhalvkv'i,tikhalvk,verby,imperfective,,,
266,tikhalvkv'i,tikhalvkv'i,nominal,,,,
267,tikhanokihsti,tikhanokihst,nominal,imperfective,,,
267,tikhanokihsti,tikhanokihsti,nominal,,,,
268,tikhanowatitohi,tikhanowatitoh,nominal,imperfective,,,
268,tikhanowatitohi,tikhanowatitohi,nominal,,,,
269,tikhanowatvhsti,tikhanowatvhst,nominal,imperfective,,,
269,tikhanowatvhsti,tikhanowatvhsti,nominal,,,,
270,tikhtlatihski,tikhtlatihsk,nominal,imperfective,,,
270,tikhtlatihski,tikhtlatihski,nominal,,,,
271,tikhtlvhti,tikhtlvht,nominal,imperfective,,,
271,tikhtlvhti,tikhtlvhti,nominal,,,,
272,tikhthinvthti,tikhthinvtht,nominal,imperfective,,,
272,tikhthinvthti,tikhthinvthti,nominal,,,,
273,tikhthohti,tikhthoht,nominal,imperfective,,,
273,tikhthohti,tikhthohti,nominal,,,,
274,tikwhanayohsti,tikwhanayohst,nominal,imperfective,,,
274,tikwhanayohsti,tikwhanayohsti,nominal,,,,
275,tikwhayoti,tikwhayot,nominal,imperfective,,,
275,tikwhayoti,tikwhayoti,nominal,,,,
276,tilhstoyhti,tilhstoyht,nominal,imperfective,,,
276,tilhstoyhti,tilhstoyhti,nominal,,,,
277,tinatanhvlhi,tinatanhvlh,nominal,imperfective,,,
277,tinatanhvlhi,tinatanhvlhi,nominal,,,,
278,tinelhtohti,tinelhtoht,nominal,imperfective,,,
278,tinelhtohti,tinelhtohti,nominal,,,,
279,tinitanhawi,tinitanhaw,nominal,imperfective,,,
279,tinitanhawi,tinitanhawi,nominal,,,,
280,tihsehihsti'i,tihsehihsti',nominal,imperfective,,,
280,tihsehihsti'i,tihsehihsti'i,nominal,,,,
281,tihsehsti,tihsehst,nominal,imperfective,,,
281,tihsehsti,tihsehsti,nominal,,,,
282,tihsuwhihsti,tihsuwhihst,nominal,imperfective,,,
282,tihsuwhihsti,tihsuwhihsti,nominal,,,,
283,tithalehsti,tithalehst,nominal,imperfective,,,
283,tithalehsti,tithalehsti,nominal,,,,
284,tithehsti,tithehst,nominal,imperfective,,,
284,tithehsti,tithehsti,nominal,,,,
285,tithiyohihi,tithiyohih,nominal,imperfective,,,
285,tithiyohihi,tithiyohihi,nominal,,,,
286,tla'ita,tla'ita,nominal,,,,
287,tlameha,tlameha,nominal,,,,
288,tlanuhsi,tlanuhs,nominal,imperfective,,,
288,tlanuhsi,tlanuhsi,nominal,,,,
289,tlayhka,tlayhka,nominal,,,,
290,Dlayhkv'i,Dlayhkv',nominal,imperfective,,,
290,Dlayhkv'i,Dlayhk,verby,perfective,,,
290,Dlayhkv'i,Dlayhk,verby,imperfective,,,
290,Dlayhkv'i,Dlayhkv'i,nominal,,,,
291,tlokehsi,tlokehs,nominal,imperfective,,,
291,tlokehsi,tlokehsi,nominal,,,,
292,tlutlu,tlutlu,nominal,,,,
293,Dotakwahskv'i,Dotakwahskv',nominal,imperfective,,,
293,Dotakwahskv'i,Dotakwahsk,verby,perfective,,,
293,Dotakwahskv'i,Dotakwahsk,verby,imperfective,,,
293,Dotakwahskv'i,Dotakwahskv'i,nominal,,,,
294,Dotakwitena,Dotakwitena,nominal,,,,
295,Dotakwonhv'i,Dotakwonhv',nominal,imperfective,,,
295,Dotakwonhv'i,Dotakwonh,verby,perfective,,,
295,Dotakwonhv'i,Dotakwonh,verby,imperfective,,,
295,Dotakwonhv'i,Dotakwonhv'i,nominal,,,,
296,tohsa,tohsa,nominal,,,,
297,tohsvta'li,tohsvta'l,nominal,imperfective,,,
297,tohsvta'li,tohsvta'li,nominal,,,,
298,tutathinha'v'i,tutathinha'v',nominal,imperfective,,,
298,tutathinha'v'i,tutathinha',verby,perfective,,,
298,tutathinha'v'i,tutathinha',verby,imperfective,,,
298,tutathinha'v'i,tutathinha'v'i,nominal,,,,
299,Dulihsti,Dulihst,nominal,imperfective,,,
299,Dulihsti,Dulihsti,nominal,,,,
300,tulotskv'i,tulotskv',nominal,imperfective,,,
300,tulotskv'i,tulotsk,verby,perfective,,,
300,tulotskv'i,tulotsk,verby,imperfective,,,
300,tulotskv'i,tulotskv'i,nominal,,,,
301,Duninhti,Duninht,nominal,imperfective,,,
301,Duninhti,Duninhti,nominal,,,,
302,tuyukhtv'i,tuyukhtv',nominal,imperfective,,,
302,tuyukhtv'i,tuyukht,verby,perfective,,,
302,tuyukhtv'i,tuyukht,verby,imperfective,,,
302,tuyukhtv'i,tuyukhtv'i,nominal,,,,
303,ekwoni,ekwon,nominal,imperfective,,,
303,ekwoni,ekwon,nominal,imperfective,3rd,singular,a
303,ekwoni,ekwoni,nominal,,,,
303,ekwoni,ekwoni,nominal,,3rd,singular,a
304,ehi,eh,nominal,imperfective,,,
304,ehi,eh,nominal,imperfective,3rd,singular,a
304,ehi,ehi,nominal,,,,
304,ehi,ehi,nominal,,3rd,singular,a
305,ehiya'i,ehiya',nominal,imperfective,,,
305,ehiya'i,ehiya',nominal,imperfective,3rd,singular,a
305,ehiya'i,ehiya'i,nominal,,,,
305,ehiya'i,ehiya'i,nominal,,3rd,singular,a
306,enha'i,enha',nominal,imperfective,,,
306,enha'i,enha',nominal,imperfective,3rd,singular,a
306,enha'i,enha'i,nominal,,,,
306,enha'i,enha'i,nominal,,3rd,singular,a
307,kata,kata,nominal,,,,
307,kata,ta,nominal,,3rd,singular,a
307,kata,:ta,nominal,,3rd,singular,a
307,kata,ata,nominal,,3rd,singular,a
308,kata'ti,kata't,nominal,imperfective,,,
308,kata'ti,ta't,nominal,imperfective,3rd,singular,a
308,kata'ti,:ta't,nominal,imperfective,3rd,singular,a
308,kata'ti,ata't,nominal,imperfective,3rd,singular,a
308,kata'ti,kata'ti,nominal,,,,
308,kata'ti,ta'ti,nominal,,3rd,singular,a
308,kata'ti,:ta'ti,nominal,,3rd,singular,a
308,kata'ti,ata'ti,nominal,,3rd,singular,a
309,katakuku,katakuku,nominal,,,,
309,katakuku,takuku,nominal,,3rd,singular,a
309,katakuku,:takuku,nominal,,3rd,singular,a
309,katakuku,atakuku,nominal,,3rd,singular,a
310,katakwala,katakwala,nominal,,,,
310,katakwala,takwala,nominal,,3rd,singular,a
310,katakwala,:takwala,nominal,,3rd,singular,a
310,katakwala,atakwala,nominal,,3rd,singular,a
311,katalukoti,katalukot,nominal,imperfective,,,
311,katalukoti,talukot,nominal,imperfective,3rd,singular,a
311,katalukoti,:talukot,nominal,imperfective,3rd,singular,a
311,katalukoti,atalukot,nominal,imperfective,3rd,singular,a
311,katalukoti,katalukoti,nominal,,,,
311,katalukoti,talukoti,nominal,,3rd,singular,a
311,katalukoti,:talukoti,nominal,,3rd,singular,a
311,katalukoti,atalukoti,nominal,,3rd,singular,a
312,katikeni,katiken,nominal,imperfective,,,
312,katikeni,tiken,nominal,imperfective,3rd,singular,a
312,katikeni,:tiken,nominal,imperfective,3rd,singular,a
312,katikeni,atiken,nominal,imperfective,3rd,singular,a
312,katikeni,katikeni,nominal,,,,
312,katikeni,tikeni,nominal,,3rd,singular,a
312,katikeni,:tikeni,nominal,,3rd,singular,a
312,katikeni,atikeni,nominal,,3rd,singular,a
313,katu,katu,nominal,,,,
313,katu,tu,nominal,,3rd,singular,a
313,katu,:tu,nominal,,3rd,singular,a
313,katu,atu,nominal,,3rd,singular,a
314,katuki,katuk,nominal,imperfective,,,
314,katuki,tuk,nominal,imperfective,3rd,singular,a
314,katuki,:tuk,nominal,imperfective,3rd,singular,a
314,katuki,atuk,nominal,imperfective,3rd,singular,a
314,katuki,katuki,nominal,,,,
314,katuki,tuki,nominal,,3rd,singular,a
314,katuki,:tuki,nominal,,3rd,singular,a
314,katuki,atuki,nominal,,3rd,singular,a
315,katuhv'i,katuhv',nominal,imperfective,,,
315,katuhv'i,tuhv',nominal,imperfective,3rd,singular,a
315,katuhv'i,:tuhv',nominal,imperfective,3rd,singular,a
315,katuhv'i,atuhv',nominal,imperfective,3rd,singular,a
315,katuhv'i,katuh,verby,perfective,,,
315,katuhv'i,tuh,verby,perfective,3rd,singular,a
315,katuhv'i,:tuh,verby,perfective,3rd,singular,a
315,katuhv'i,atuh,verby,perfective,3rd,singular,a
315,katuhv'i,katuh,verby,imperfective,,,
315,katuhv'i,tuh,verby,imperfective,3rd,singular,a
315,katuhv'i,:tuh,verby,imperfective,3rd,singular,a
315,katuhv'i,atuh,verby,imperfective,3rd,singular,a
315,katuhv'i,katuhv'i,nominal,,,,
315,katuhv'i,tuhv'i,nominal,,3rd,singular,a
315,katuhv'i,:tuhv'i,nominal,,3rd,singular,a
315,katuhv'i,atuhv'i,nominal,,3rd,singular,a
316,katuhsi,katuhs,nominal,imperfective,,,
316,katuhsi,tuhs,nominal,imperfective,3rd,singular,a
316,katuhsi,:tuhs,nominal,imperfective,3rd,singular,a
316,katuhsi,atuhs,nominal,imperfective,3rd,singular,a
316,katuhsi,katuhsi,nominal,,,,
316,katuhsi,tuhsi,nominal,,3rd,singular,a
316,katuhsi,:tuhsi,nominal,,3rd,singular,a
316,katuhsi,atuhsi,nominal,,3rd,singular,a
317,katu ukanahsta,katu ukanahsta,nominal,,,,
317,katu ukanahsta,tu ukanahsta,nominal,,3rd,singular,a
317,katu ukanahsta,:tu ukanahsta,nominal,,3rd,singular,a
317,katu ukanahsta,atu ukanahsta,nominal,,3rd,singular,a
318,kakama,kakama,nominal,,,,
318,kakama,kama,nominal,,3rd,singular,a
318,kakama,:kama,nominal,,3rd,singular,a
318,kakama,akama,nominal,,3rd,singular,a
319,kakawehsti,kakawehst,nominal,imperfective,,,
319,kakawehsti,kawehst,nominal,imperfective,3rd,singular,a
319,kakawehsti,:kawehst,nominal,imperfective,3rd,singular,a
319,kakawehsti,akawehst,nominal,imperfective,3rd,singular,a
319,kakawehsti,kakawehsti,nominal,,,,
319,kakawehsti,kawehsti,nominal,,3rd,singular,a
319,kakawehsti,:kawehsti,nominal,,3rd,singular,a
319,kakawehsti,akawehsti,nominal,,3rd,singular,a
320,kakwathti,kakwatht,nominal,imperfective,,,
320,kakwathti,kwatht,nominal,imperfective,3rd,singular,a
320,kakwathti,:kwatht,nominal,imperfective,3rd,singular,a
320,kakwathti,akwatht,nominal,imperfective,3rd,singular,a
320,kakwathti,kakwathti,nominal,,,,
320,kakwathti,kwathti,nominal,,3rd,singular,a
320,kakwathti,:kwathti,nominal,,3rd,singular,a
320,kakwathti,akwathti,nominal,,3rd,singular,a
321,kahathti,kahatht,nominal,imperfective,,,
321,kahathti,hatht,nominal,imperfective,3rd,singular,a
321,kahathti,:hatht,nominal,imperfective,3rd,singular,a
321,kahathti,ahatht,nominal,imperfective,3rd,singular,a
321,kahathti,kahathti,nominal,,,,
321,kahathti,hathti,nominal,,3rd,singular,a
321,kahathti,:hathti,nominal,,3rd,singular,a
321,kahathti,ahathti,nominal,,3rd,singular,a
322,kalhtohti,kalhtoht,nominal,imperfective,,,
322,kalhtohti,lhtoht,nominal,imperfective,3rd,singular,a
322,kalhtohti,:lhtoht,nominal,imperfective,3rd,singular,a
322,kalhtohti,alhtoht,nominal,imperfective,3rd,singular,a
322,kalhtohti,kalhtohti,nominal,,,,
322,kalhtohti,lhtohti,nominal,,3rd,singular,a
322,kalhtohti,:lhtohti,nominal,,3rd,singular,a
322,kalhtohti,alhtohti,nominal,,3rd,singular,a
323,kalhita,kalhita,nominal,,,,
323,kalhita,lhita,nominal,,3rd,singular,a
323,kalhita,:lhita,nominal,,3rd,singular,a
323,kalhita,alhita,nominal,,3rd,singular,a
324,kalhtsa'ti,kalhtsa't,nominal,imperfective,,,
324,kalhtsa'ti,lhtsa't,nominal,imperfective,3rd,singular,a
324,kalhtsa'ti,:lhtsa't,nominal,imperfective,3rd,singular,a
324,kalhtsa'ti,alhtsa't,nominal,imperfective,3rd,singular,a
324,kalhtsa'ti,kalhtsa'ti,nominal,,,,
324,kalhtsa'ti,lhtsa'ti,nominal,,3rd,singular,a
324,kalhtsa'ti,:lhtsa'ti,nominal,,3rd,singular,a
324,kalhtsa'ti,alhtsa'ti,nominal,,3rd,singular,a
325,kalhtsote,kalhtsote,nominal,,,,
325,kalhtsote,lhtsote,nominal,,3rd,singular,a
325,kalhtsote,:lhtsote,nominal,,3rd,singular,a
325,kalhtsote,alhtsote,nominal,,3rd,singular,a
326,kalhtsothtohti,kalhtsothtoht,nominal,imperfective,,,
326,kalhtsothtohti,lhtsothtoht,nominal,imperfective,3rd,singular,a
326,kalhtsothtohti,:lhtsothtoht,nominal,imperfective,3rd,singular,a
326,kalhtsothtohti,alhtsothtoht,nominal,imperfective,3rd,singular,a
326,kalhtsothtohti,kalhtsothtohti,nominal,,,,
326,kalhtsothtohti,lhtsothtohti,nominal,,3rd,singular,a
326,kalhtsothtohti,:lhtsothtohti,nominal,,3rd,singular,a
326,kalhtsothtohti,alhtsothtohti,nominal,,3rd,singular,a
327,kalhtsothv'i,kalhtsothv',nominal,imperfective,,,
327,kalhtsothv'i,lhtsothv',nominal,imperfective,3rd,singular,a
327,kalhtsothv'i,:lhtsothv',nominal,imperfective,3rd,singular,a
327,kalhtsothv'i,alhtsothv',nominal,imperfective,3rd,singular,a
327,kalhtsothv'i,kalhtsoth,verby,perfective,,,
327,kalhtsothv'i,lhtsoth,verby,perfective,3rd,singular,a
327,kalhtsothv'i,:lhtsoth,verby,perfective,3rd,singular,a
327,kalhtsothv'i,alhtsoth,verby,perfective,3rd,singular,a
327,kalhtsothv'i,kalhtsoth,verby,imperfective,,,
327,kalhtsothv'i,lhtsoth,verby,imperfective,3rd,singular,a
327,kalhtsothv'i,:lhtsoth,verby,imperfective,3rd,singular,a
327,kalhtsothv'i,alhtsoth,verby,imperfective,3rd,singular,a
327,kalhtsothv'i,kalhtsothv'i,nominal,,,,
327,kalhtsothv'i,lhtsothv'i,nominal,,3rd,singular,a
327,kalhtsothv'i,:lhtsothv'i,nominal,,3rd,singular,a
327,kalhtsothv'i,alhtsothv'i,nominal,,3rd,singular,a
328,kayha'tlv'i,kayha'tlv',nominal,imperfective,,,
328,kayha'tlv'i,yha'tlv',nominal,imperfective,3rd,singular,a
328,kayha'tlv'i,:yha'tlv',nominal,imperfective,3rd,singular,a
328,kayha'tlv'i,ayha'tlv',nominal,imperfective,3rd,singular,a
328,kayha'tlv'i,kayha'tl,verby,perfective,,,
328,kayha'tlv'i,yha'tl,verby,perfective,3rd,singular,a
328,kayha'tlv'i,:yha'tl,verby,perfective,3rd,singular,a
328,kayha'tlv'i,ayha'tl,verby,perfective,3rd,singular,a
328,kayha'tlv'i,kayha'tl,verby,imperfective,,,
328,kayha'tlv'i,yha'tl,verby,imperfective,3rd,singular,a
328,kayha'tlv'i,:yha'tl,verby,imperfective,3rd,singular,a
328,kayha'tlv'i,ayha'tl,verby,imperfective,3rd,singular,a
328,kayha'tlv'i,kayha'tlv'i,nominal,,,,
328,kayha'tlv'i,yha'tlv'i,nominal,,3rd,singular,a
328,kayha'tlv'i,:yha'tlv'i,nominal,,3rd,singular,a
328,kayha'tlv'i,ayha'tlv'i,nominal,,3rd,singular,a
329,kayhahulo,kayhahulo,nominal,,,,
329,kayhahulo,yhahulo,nominal,,3rd,singular,a
329,kayhahulo,:yhahulo,nominal,,3rd,singular,a
329,kayhahulo,ayhahulo,nominal,,3rd,singular,a
330,kayhehsti,kayhehst,nominal,imperfective,,,
330,kayhehsti,yhehst,nominal,imperfective,3rd,singular,a
330,kayhehsti,:yhehst,nominal,imperfective,3rd,singular,a
330,kayhehsti,ayhehst,nominal,imperfective,3rd,singular,a
330,kayhehsti,kayhehsti,nominal,,,,
330,kayhehsti,yhehsti,nominal,,3rd,singular,a
330,kayhehsti,:yhehsti,nominal,,3rd,singular,a
330,kayhehsti,ayhehsti,nominal,,3rd,singular,a
331,kakhohti,kakhoht,nominal,imperfective,,,
331,kakhohti,khoht,nominal,imperfective,3rd,singular,a
331,kakhohti,:khoht,nominal,imperfective,3rd,singular,a
331,kakhohti,akhoht,nominal,imperfective,3rd,singular,a
331,kakhohti,kakhohti,nominal,,,,
331,kakhohti,khohti,nominal,,3rd,singular,a
331,kakhohti,:khohti,nominal,,3rd,singular,a
331,kakhohti,akhohti,nominal,,3rd,singular,a
332,kalatihstohti,kalatihstoht,nominal,imperfective,,,
332,kalatihstohti,latihstoht,nominal,imperfective,3rd,singular,a
332,kalatihstohti,:latihstoht,nominal,imperfective,3rd,singular,a
332,kalatihstohti,alatihstoht,nominal,imperfective,3rd,singular,a
332,kalatihstohti,kalatihstohti,nominal,,,,
332,kalatihstohti,latihstohti,nominal,,3rd,singular,a
332,kalatihstohti,:latihstohti,nominal,,3rd,singular,a
332,kalatihstohti,alatihstohti,nominal,,3rd,singular,a
333,kalanvtv'i,kalanvtv',nominal,imperfective,,,
