corpus_id,entry_no,user_selected,definition,stative,class,post_root_morpheme,h_grade,g_grade,metathesis_involved,set_a_b,stem_type,metathesis_strategy,middle_voice,plural,ka_variant,long_start,aki_1st,uwa_v,3rd_person_object,translocutive,translocutive_imp_only,partitive,distributive,distributive_fut_prog
118,122,,it’s getting warm,False,sk-s-hi-hihst,,akanawo,,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
118,122,,it’s getting warm,False,sk-s-hi-hihst,,kanawo,,False,a,con,none,none,False,False,False,False,False,False,False,True,False,False,
118,122,,it’s getting warm,False,sk-s-hi-hihst,,akanawo,,False,a,vowel_a,none,none,False,False,False,False,False,False,False,True,False,False,
118,122,,it’s getting warm,False,sk-s-hi-hihst,,kanawo,,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
118,122,,it’s getting warm,False,sk-s-hi-hihst,,akanawo,,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
118,122,,it’s getting warm,False,sk-s-hi-hihst,,kanawo,,False,a,con,none,none,False,False,False,False,False,True,False,True,False,False,
118,122,,it’s getting warm,False,sk-s-hi-hihst,,akanawo,,False,a,vowel_a,none,none,False,False,False,False,False,True,False,True,False,False,
127,132,,he/she is eating it,False,i-a-i,,k,k,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
127,132,,he/she is eating it,False,i-a-i,,k,k,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
128,133,,he/she is picking it up,False,rev-gi,,,,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
128,133,,he/she is picking it up,False,rev-gi,,,,False,a,aspirated,none,none,False,False,False,False,False,False,False,False,False,False,
128,133,,he/she is picking it up,False,rev-gi,,,,False,a,s_stem,none,none,False,False,False,False,False,False,False,False,False,False,
128,133,,he/she is picking it up,False,rev-gi,,,,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
128,133,,he/she is picking it up,False,rev-gi,,,,False,a,aspirated,none,none,False,False,False,False,False,True,False,False,False,False,
128,133,,he/she is picking it up,False,rev-gi,,,,False,a,s_stem,none,none,False,False,False,False,False,True,False,False,False,False,
128,133,,he/she is picking it up,False,rev-i,,k,k,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
128,133,,he/she is picking it up,False,rev-i,,k,k,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
130,135,,he/she is in agony,False,become,,kilhiyo,kiliyo,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
133,138,,he/she is chewing it,False,o,,kihst,kihst,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
133,138,,he/she is chewing it,False,o,,kihst,kihst,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
135,140,,he/she is burning him/her,False,cause,,akohvhst,akohvhst,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
136,141,,it’s burning,False,terminative,,ak,ak,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
136,141,,it’s burning,False,terminative-no-o,,ako,ako,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
138,143,,he/she is reading,False,e-a,,koliy,koliy,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
138,143,,he/she is reading,False,e-a,,koliy,koliy,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
140,145,,he/she is target practicing,False,ih-vh,,akon,akon,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
145,150,,he/she is showing it to him/her,False,cause,,kowhthvht,kowhthvht,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
145,150,,he/she is showing it to him/her,False,cause,,kowhthvht,kowhthvht,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
149,154,,he/she is chopping it up,False,sk-h,,kvhaluy,kv'aluy,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
152,157,,he/she is scolding him/her,False,vsk[imp2],,kvhskol,kvhskol,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
152,157,,he/she is scolding him/her,False,vsk[imp2],,kvhskol,kvhskol,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
153,158,,he/she is washing his face,False,o,,akvhskw,akvhskw,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
155,161,,he/she is diverting him/her,False,rev-gi,,halu,'alu,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
155,161,,he/she is diverting him/her,False,rev-i,,haluk,'aluk,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
158,164,,he/she is smothering him/her,False,cause,,hawohst,'awohst,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
160,166,,he/she is handling it,False,be-at,,h,',False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
160,166,,he/she is handling it,False,be-at-weak,,hit,'it,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
165,171,,he/she is leaving it behind,False,a,,hiy,'iy,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
165,171,,he/she is leaving it behind,False,a,leaving,h,',False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
166,172,,he/she is placing it on something,False,hvsk-nh[inf4],,lha,lha,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
166,172,,he/she is placing it on something,False,hvsk-nh[inf4],,lha,lha,False,a,aspirated,none,none,False,False,False,False,False,False,False,False,False,False,
166,172,,he/she is placing it on something,False,hvsk-nh[inf4],,lha,lha,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
166,172,,he/she is placing it on something,False,hvsk-nh[inf4],,lha,lha,False,a,aspirated,none,none,False,False,False,False,False,True,False,False,False,False,
167,173,,he/she is taking off flying,False,ih-vh,,alhawit,atlawit,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
169,175,,he/she is making him/her fly,False,cause[perf3],,alhawitht,atlawitht,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
171,177,,he/she is having a nightmare,False,rev-gi,,alhi,atli,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
171,177,,he/she is having a nightmare,False,rev-i,,alhik,atlik,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,be-at,,lhi'il,,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,be-at,,alhi'il,,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,be-at,,hi'il,,False,a,vowel_a,none,al_ali,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,be-at,,lhi'il,,False,a,aspirated,none,none,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,be-at,,lhi'il,,False,a,con,none,none,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,be-at,,alhi'il,,False,a,vowel_a,none,none,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,be-at,,hi'il,,False,a,vowel_a,none,al_ali,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,be-at,,lhi'il,,False,a,aspirated,none,none,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,be-at,,lhi'il,,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,be-at,,alhi'il,,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,be-at,,hi'il,,False,a,vowel_a,none,al_ali,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,be-at,,lhi'il,,False,a,aspirated,none,none,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,be-at,,lhi'il,,False,a,con,none,none,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,be-at,,alhi'il,,False,a,vowel_a,none,none,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,be-at,,hi'il,,False,a,vowel_a,none,al_ali,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,be-at,,lhi'il,,False,a,aspirated,none,none,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,be-at-weak,,lhi'ilit,,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,be-at-weak,,alhi'ilit,,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,be-at-weak,,hi'ilit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,be-at-weak,,lhi'ilit,,False,a,aspirated,none,none,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,be-at-weak,,lhi'ilit,,False,a,con,none,none,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,be-at-weak,,alhi'ilit,,False,a,vowel_a,none,none,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,be-at-weak,,hi'ilit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,be-at-weak,,lhi'ilit,,False,a,aspirated,none,none,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,be-at-weak,,lhi'ilit,,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,be-at-weak,,alhi'ilit,,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,be-at-weak,,hi'ilit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,be-at-weak,,lhi'ilit,,False,a,aspirated,none,none,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,be-at-weak,,lhi'ilit,,False,a,con,none,none,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,be-at-weak,,alhi'ilit,,False,a,vowel_a,none,none,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,be-at-weak,,hi'ilit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,be-at-weak,,lhi'ilit,,False,a,aspirated,none,none,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,lhi'ilit,,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,alhi'ilit,,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,hi'ilit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,lhi'ilit,,False,a,aspirated,none,none,False,False,False,False,False,False,False,False,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,lhi'ilit,,False,a,con,none,none,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,alhi'ilit,,False,a,vowel_a,none,none,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,hi'ilit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,lhi'ilit,,False,a,aspirated,none,none,False,False,False,False,False,False,False,True,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,lhi'ilit,,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,alhi'ilit,,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,hi'ilit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,lhi'ilit,,False,a,aspirated,none,none,False,False,False,False,False,True,False,False,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,lhi'ilit,,False,a,con,none,none,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,alhi'ilit,,False,a,vowel_a,none,none,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,hi'ilit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,True,False,True,False,False,
172,178,,it’s taking time,False,oh-ol[inf3],,lhi'ilit,,False,a,aspirated,none,none,False,False,False,False,False,True,False,True,False,False,
173,179,,he/she is measuring it,False,o,,alhil,atlil,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
173,179,,he/she is measuring it,False,o,repetitive,alh,atl,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
175,181,,it’s bending,False,vsk,,lhiyvhkwit,,False,a,con,none,none,False,False,False,False,False,False,False,False,False,False,
175,181,,it’s bending,False,vsk,,alhiyvhkwit,,False,a,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
175,181,,it’s bending,False,vsk,,hiyvhkwit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,False,False,False,False,False,
175,181,,it’s bending,False,vsk,,lhiyvhkwit,,False,a,aspirated,none,none,False,False,False,False,False,False,False,False,False,False,
175,181,,it’s bending,False,vsk,,lhiyvhkwit,,False,a,con,none,none,False,False,False,False,False,False,False,True,False,False,
175,181,,it’s bending,False,vsk,,alhiyvhkwit,,False,a,vowel_a,none,none,False,False,False,False,False,False,False,True,False,False,
175,181,,it’s bending,False,vsk,,hiyvhkwit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,False,False,True,False,False,
175,181,,it’s bending,False,vsk,,lhiyvhkwit,,False,a,aspirated,none,none,False,False,False,False,False,False,False,True,False,False,
175,181,,it’s bending,False,vsk,,lhiyvhkwit,,False,a,con,none,none,False,False,False,False,False,True,False,False,False,False,
175,181,,it’s bending,False,vsk,,alhiyvhkwit,,False,a,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
175,181,,it’s bending,False,vsk,,hiyvhkwit,,False,a,vowel_a,none,al_ali,False,False,False,False,False,True,False,False,False,False,
175,181,,it’s bending,False,vsk,,lhiyvhkwit,,False,a,aspirated,none,none,False,False,False,False,False,True,False,False,False,False,
