corpus_id,entry_no,definition,prediction,present,present_1sg,imperfective,perfective,imperative,infinitive
1524,1590,it’s decaying,FullEventful,ukohsk,akikohsk,ukohsk,ukohs,tsakohi,ukohihst
1530,1596,he/she has an object (refers to a solid object),FullEventful,uh,akih,uh,uh,tsahehsti,
1531,1597,he/she is yawning,FullEventful,uhalhokeh,akhalhokeh,uhalhokehsk,uhalhokeh,tsahalhokvla,uhalhokeht
1534,1600,he/she is having trouble breathing,FullEventful,uhawohstih,akihawohstih,uhawohstihsk,uhawohsthan,tsahawohsta,uhawohstoht
1535,1601,there is dew,FullEventful,uhihsath,akihihsath,uhihsath,uhihsath,tsahihsathehsti,
1536,1602,he/she is lonesome,FullEventful,uhihsohtaneh,akihihsohtaneh,uhihsohtaneh,uhihsohtanel,tsahihsohtahsi,uhihsohtaneht
1537,1603,it’s lonesome,FullEventful,uhihsoht,,uhihsoht,uhihsoht,,
1544,1610,he/she is becoming angry,FullEventful,unhalvk,akhinalvk,unhalvk,unhalvts,tshanalvki,unhalv'ihst
1545,1611,he/she is angry,FullEventful,unhalvh,akhinalvh,unhalvhs,unhalvhs,tshanalvhsehsti,
1548,1614,he/she is stubbing his/her toe,FullEventful,unhahskwalo',akhinahskwalo',unhahskwalohsk,unhahskwalo',tshanahskwalotsa,unhahskwalohst
1551,1617,he/she has a chill,FullEventful,unhawahstih,akhinawahstih,unhawahstihsk,unhawahsthan,tshanawahsta,unhawahstoht
1554,1620,he/she is in bed,FullEventful,unhih,akwanhih,unhih,unhih,tsanhihehsti,
1557,1623,he/she is wearing a shirt,FullEventful,unhuw,akwanhuw,unhuw,unhuw,tsanhuwehsti,
1561,1627,he/she is buying it,FullEventful,uwhahsk,akhiwahsk,uwhahsk,uwhahs,tshawahi,uwhahihst
1563,1629,he/she is looking for it,FullEventful,uyhoh,akiyhoh,uyhoh,uyhal,tsayhka,uyhst
1564,1630,he/she is afloat,FullEventful,uyholuh,akhiyoluh,uyholuhs,uyholuhs,hiyholuhvka,uyholuht
1569,1635,it is cold (refers to weather),FullEventful,uyhvtl,,uyhvtl,uyhvtl,,
1570,1636,he/she has a cold,FullEventful,uyhvtla uniyih,uyhvtla aki'niyih,uyhvtla uniyihsk,uyhvtla uniyvh,uyhvtla witsa'niya,uyhvtla uniyht
1571,1637,he/she is choking on it,FullEventful,uyhvhtsinvthk,akhiyvhtsinvthk,uyhvhtsinvthk,uyhvhtsinvts,tshayvhtsinvthki,uyhvhtsinvtst
1572,1638,he/she is getting drunk,FullEventful,uyhvhste',akhiyvhste',uyhvhstehsk,uyhvhsta',tshayvhstaka,uyhvhstehst
1576,1642,he/she is inside it,FullEventful,utsa',akwatsa',utsa',utsa',tsatsa'ehsti,
1580,1646,he/she is grinning,FullEventful,utsetst,akwatsetst,utsetst,utsetst,hatsetsta,utsetstoht
1585,1651,it’s rattling,FullEventful,utsonath,akwatsonath,utsonath,utsonath,hatsonathvka,utsonatht
1592,1658,it’s sticking out,FullEventful,ukhsath,akwakhsath,ukhsath,ukhsath,tsakhsathehsti,ukhsatht
1593,1659,he/she is watching him/her,FullEventful,ukhsehst,tsiyakahsehst,ukhsehst,ukhsehst,hiyakahsehstehsti,ukhsehstoht
1597,1663,it’s foggy,FullEventful,ukhvhat,akikhvhat,ukhvhat,ukhvhat,tsakhvhatehsti,
1599,1665,he/she is not having luck at hunting,FullEventful,ukwholek,akikwholek,ukwholek,ukwholvhs,tsakwholuka,ukwholvhst
1602,1668,he/she is losing his/her way,FullEventful,ulenahih,akwalenahih,ulenahih,ulenalh,tsalenaka,ulenahst
1604,1670,he/she is making a mistake,FullEventful,ulitahstih,akilitahstih,ulitahstihsk,ulitahsthan,tsalitahsta,ulitahstoht
1612,1678,he/she is whining,FullEventful,uliyetih,akiliyetih,uliyetihsk,uliyethan,tsaliyeta,uliyetoht
1613,1679,he/she is wearing a ring,FullEventful,uliyehsuhsthk,akwaliyehsuhsthk,uliyehsuhsthk,uliyehsuhsthk,tsaliyehsuhsthkehsti,
1614,1680,it’s cloudy,FullEventful,ulokil,,ulokil,ulokil,,
1616,1682,it’s happening to him,FullEventful,ulhstanheh,akwalhstanheh,ulhstanheh,ulhstanhel,tsalhstahsi,ulhstanheht
1618,1684,he/she is wearing a cap,FullEventful,ulhstul,akwalhstul,ulhstul,ulhstul,tsalhstulehsti,
1621,1687,he/she is sticking his/her head out,FullEventful,ulhskwalut,akwalhskwalut,ulhskwalut,ulhskwalut,tsalhskwalutehsti,
1622,1688,he/she is wearing a hat,FullEventful,ulhskwethuhk,akwalhskwethuhk,ulhskwethuhk,ulhskwethuhk,tsalhskwethuhkehsti,
1623,1689,it’s dark,FullEventful,ulhsihk,,ulhsihk,ulhsihk,tsalhsihkehsti,
1627,1693,he/she likes him/her,FullEventful,ulvkwht,tsilvkwot,ulvkwht,ulvkwht,hilvkwota,ulvkwhtoht
1629,1695,he/she has an object (refers to a flexible object),FullEventful,una',akina',una',una',tsana'ehsti,
1632,1698,they are together,FullEventful,unalikoh,okalikoh,unalikohs,unalikohs,itsalikohsehsti,
1639,1705,he/she is being mean,FullEventful,unekuts,akinekuts,unekuts,unekuts,tsanekutsehsti,
1642,1708,he/she has a liquid,FullEventful,uneh,akineh,uneh,uneh,tsanehehsti,uneht
1646,1712,he/she knows it,FullEventful,unhth,akwanhth,unhth,unhth,tsanhthehsti,
1649,1715,it is making a sound,FullEventful,unoyhvhk,akinoyhvhk,unoyhvhk,unoyhvlhs,tsanoyhvla,unoyhvlhihst
1664,1730,he/she is receiving punishment,FullEventful,uhstvti',akhstvti',uhstvtihsk,uhstvt,tstvta,uhstvtihst
1671,1737,he/she is coughing,FullEventful,uhsiwhahsk,akhsiwhahsk,uhsiwhahsk,uhsiwhah,tsiwhahi,uhsiwhahihst
1677,1743,he/she is wearing pants,FullEventful,uhsul,akwahsul,uhsul,uhsul,tsahsulehsti,
1681,1747,he/she is going to bed,FullEventful,uhsvhih,akhsvhih,uhsvhih,uhsvlh,tsvha,uhsvhst
1683,1749,he/she is thirsty,FullEventful,uthateki',akhthateki',uthatekihsk,uthatekan,tsthatekvka,uthatekot
1684,1750,he/she is becoming enraged,FullEventful,uthalhawohsk,akhthalhawohsk,uthalhawohsk,uthalhawohs,tsthalhawohi,uthalhawohihst
1693,1759,he/she is listening to him/her,FullEventful,uthvtahst,tsiyathvtahst,uthvtahst,uthvtahst,hiyathvtahstehsti,uthvtahstoht
1698,1764,he/she is forgetting it,FullEventful,uwakhewhsk,akwvkhewhsk,uwakhewhsk,uwakhewhs,witsvkhewa,uwakhewhihst
1699,1765,he/she is belching,FullEventful,uwakhulek,akikhulek,uwakhulek,uwakhulets,tsakhuleki,uwakhule'ihst
1700,1766,he/she is shivering,FullEventful,uwanawi',akinawi',uwanawihsk,uwanaw,tsanawa,uwanawihst
1704,1770,he/she is in a hurry,FullEventful,uwanvk,akwvnvk,uwanvk,uwanvk,tsvnvki,uwanvhst
1708,1774,he/she smells it,FullEventful,uwawhsvk,akiwhsvk,uwawhsvk,uwawhsvts,tsawhsvki,uwawhsvhst
1709,1775,he/she has an object (refers to a long object),FullEventful,uway,akwvy,uway,uway,tsvyehsti,
1710,1776,he/she is aching,FullEventful,uwehihstaneh,akwehihstaneh,uwehihstaneh,uwehihstanel,tsehihstahsi,uwehihstaneht
1711,1777,he/she is yelling,FullEventful,uwelhuhk,akwelhuhk,uwelhuhk,uwelhunh,helhuhvka,uwelhuhvhst
1719,1785,he/she has it,FullEventful,uwekhah,akikhah,uwekhah,uwekhah,tsekhahehsti,
1721,1787,he/she is worried,FullEventful,uwelihi',akwelihi',uwelihihsk,uwelihihsk,tselihihskehsti,uwelihihst
1729,1795,he/she is confident,FullEventful,uwohiyuh,akwohiyuh,uwohiyuhs,uwohiyuhs,tsohiyuhsehsti,
1730,1796,he/she is sitting,FullEventful,uwolh,akwolh,uwolh,uwolh,tsolhehsti,
1739,1805,he/she is laughing,FullEventful,uyetsk,akiyetsk,uyetsk,uyets,tsayetsa,uyetst
1740,1806,he/she is itching,FullEventful,uyote',akiyote',uyotehsk,uyotehsk,tsayotaka,uyotehst
1741,1807,he/she is losing it,FullEventful,uyohuhseh,akiyohuhseh,uyohuhseh,uyohuhsel,tsayohuhsi,uyohuhseht
1745,1811,he/she is hungry,FullEventful,uyohsih,akiyohsih,uyohsihsk,uyohsihsk,tsayohsihsa,uyohsihsoht
1754,1823,he/she is sending on object (refers to a long object),FullEventful,wati',witsiti',watihsk,wut,whita,wutihst
1761,1830,he/she is sending it,FullEventful,wahvhsk,witsi'vhsk,wahvhsk,wunh,whihvka,wuht
1765,1834,he/she is heading in the direction of,FullEventful,wakhth,witsikath,wakhth,wakhth,whikhthehsti,
1774,1845,he/she is sending it,FullEventful,wikakhahvhsk,witsiyakhahvhsk,wikakhahvhsk,wuwakhan,whiyakhahvka,wuwakhoht
1775,1846,he/she is sending it (refers to something liquid),FullEventful,wikanehvhsk,witsine'vhsk,wikanehvhsk,wunenh,whinehvka,wuneht
1776,1847,he/she is sending it (refers to a flexible object),FullEventful,wikanv'vhsk,witsinv'vhsk,wikanv'vhsk,wunvn,whinv'vka,wunvt
1778,1849,he/she is going out of sight,FullEventful,wutelik,wakwatelik,wutelik,wutelits,witsateliki,wutelihst
