corpus_id,entry_no,definition,prediction,class,post_root_morpheme,h_grade,g_grade,translocutive,translocutive_imp_only,partitive,distributive,set_a_b,stem_type,allow_h_metathesis,middle_voice,middle_voice_h_metathesis,plural,ka_variant,aki_1st,uwa_v,3rd_person_object,metathesis_involved
1505,1571,he/she is standing in liquid,InfEventful,hvsg-hn[inf2],,u,,False,False,False,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,hvsg-hn[inf2],,u,,False,False,False,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,hvsg-hn[inf2],,u,,False,True,False,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,hvsg-hn[inf2],,u,,False,True,False,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,hvsg-hn[inf2],,u,,False,False,True,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,hvsg-hn[inf2],,u,,False,False,True,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,hvsg-hn[inf2],,u,,False,True,True,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,hvsg-hn[inf2],,u,,False,True,True,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,False,False,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,False,False,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,True,False,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,True,False,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,False,True,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,False,True,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,True,True,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,True,True,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,False,False,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,False,False,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,True,False,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,True,False,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,False,True,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,False,True,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,True,True,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,'tu,,False,True,True,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,False,False,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,True,False,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,False,True,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,False,True,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,True,True,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,True,True,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,False,False,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,True,False,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,False,True,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,False,True,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,True,True,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,atu,,False,True,True,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,False,False,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,False,False,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,True,False,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,True,False,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,False,True,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,False,True,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,True,True,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,True,True,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,False,False,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,False,False,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,True,False,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,True,False,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,False,True,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,False,True,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,True,True,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,tu,,False,True,True,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,False,False,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,False,False,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,True,False,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,True,False,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,False,True,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,False,True,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,True,True,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,True,True,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,False,False,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,False,False,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,True,False,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,True,False,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,False,True,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,False,True,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,True,True,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,ih-vh,,u,,False,True,True,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,FullStative,stative,,atuh,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,FullStative,stative,,atuh,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,FullStative,stative,,uh,,False,False,False,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,FullStative,stative,,uh,,False,True,False,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,FullStative,stative-s,,atu,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,FullStative,stative-s,,atu,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,FullStative,stative-s,,u,,False,False,False,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,FullStative,stative-s,,u,,False,True,False,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,False,False,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,False,False,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,True,False,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,True,False,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,False,True,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,False,True,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,True,True,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,True,True,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,False,False,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,False,False,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,True,False,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,True,False,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,False,True,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,False,True,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,True,True,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,'tu,,False,True,True,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,False,False,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,True,False,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,False,True,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,False,True,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,True,True,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,True,True,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,False,False,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,True,False,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,False,True,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,False,True,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,True,True,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,atu,,False,True,True,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,False,False,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,False,False,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,True,False,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,True,False,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,False,True,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,False,True,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,True,True,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,True,True,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,False,False,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,False,False,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,True,False,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,True,False,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,False,True,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,False,True,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,True,True,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,tu,,False,True,True,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,False,False,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,False,False,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,True,False,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,True,False,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,False,True,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,False,True,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,True,True,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,True,True,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,False,False,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,False,False,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,True,False,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,True,False,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,False,True,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,False,True,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,True,True,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vhvsg,,u,,False,True,True,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,False,False,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,False,False,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,True,False,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,True,False,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,False,True,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,False,True,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,True,True,False,a,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,True,True,False,b,glottal,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,False,False,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,False,False,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,True,False,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,True,False,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,False,True,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,False,True,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,True,True,False,a,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,'tu,,False,True,True,False,b,glottal,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,False,False,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,True,False,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,False,True,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,False,True,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,True,True,False,a,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,True,True,False,b,vowel_a,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,False,False,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,False,False,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,True,False,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,True,False,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,False,True,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,False,True,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,True,True,False,a,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,atu,,False,True,True,False,b,vowel_a,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,False,False,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,False,False,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,True,False,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,True,False,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,False,True,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,False,True,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,True,True,False,a,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,True,True,False,b,con,False,none,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,False,False,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,False,False,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,True,False,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,True,False,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,False,True,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,False,True,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,True,True,False,a,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,tu,,False,True,True,False,b,con,False,none,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,False,False,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,False,False,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,True,False,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,True,False,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,False,True,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,False,True,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,True,True,False,a,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,True,True,False,b,vowel_a,False,at,False,False,False,False,False,False,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,False,False,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,False,False,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,True,False,False,a,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,True,False,False,b,vowel_a,False,at,False,False,False,False,False,True,False
1505,1571,he/she is standing in liquid,InfEventful,vnh-ih-a,,u,,False,False,True,False,a,vowel_a,False,at,False,False,False,False,False,True,False
